"astro-ph/0507503","Carlo R. Contaldi","C. J. MacTavish, P. A. R. Ade, J. J. Bock, J. R. Bond, J. Borrill, A.
  Boscaleri, P. Cabella, C. R. Contaldi, B. P. Crill, P. de Bernardis, G. De
  Gasperis, A. de Oliveira-Costa, G. De Troia, G. Di Stefano, E. Hivon, A. H.
  Jaffe, W. C. Jones, T. S. Kisner, A. E. Lange, A. M. Lewis, S. Masi, P. D.
  Mauskopf, A. Melchiorri, T. E. Montroy, P. Natoli, C. B. Netterfield, E.
  Pascale, F. Piacentini, D. Pogosyan, G. Polenta, S. Prunet, S. Ricciardi, G.
  Romeo, J. E. Ruhl, P. Santini, M. Tegmark, M. Veneziani, N. Vittorio","Cosmological Parameters from the 2003 flight of BOOMERANG","18 pages, 10 figures, submitted to ApJ","Astrophys.J.647:799-812,2006","10.1086/505558",,"astro-ph hep-ph",,"  We present the cosmological parameters from the CMB intensity and
polarization power spectra of the 2003 Antarctic flight of the BOOMERANG
telescope. The BOOMERANG data alone constrains the parameters of the
$\Lambda$CDM model remarkably well and is consistent with constraints from a
multi-experiment combined CMB data set. We add LSS data from the 2dF and SDSS
redshift surveys to the combined CMB data set and test several extensions to
the standard model including: running of the spectral index, curvature, tensor
modes, the effect of massive neutrinos, and an effective equation of state for
dark energy. We also include an analysis of constraints to a model which allows
a CDM isocurvature admixture.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 17:15:31 GMT""}]","2010-11-11"
"astro-ph/0507513","Bjorn Emonts","B. H. C. Emonts (1), R. Morganti (2), C. N. Tadhunter (3), T. A.
  Oosterloo (2), J. Holt (3), J. M. van der Hulst (1) ((1) Kapteyn Inst.
  Groningen, (2) ASTRON, (3) Sheffield Univ.)","A jet-induced outflow of warm gas in 3C 293","15 pages, 10 figures. Accepted for publication in MNRAS. A full
  resolution version can be found at
  http://www.astro.rug.nl/~emonts/MF268rv.pdf","Mon.Not.Roy.Astron.Soc.362:931-944,2005","10.1111/j.1365-2966.2005.09354.x",,"astro-ph",,"  Using long slit emission-line spectra we detect a fast outflow of ionized
gas, with velocities up to 1000 km/s, in the nearby powerful radio galaxy 3C
293 (z = 0.045). The fast outflow is located about 1 kpc east of the nucleus,
in a region of enhanced radio emission due to the presence of a distorted radio
jet. We present results that indicate that this fast outflow is caused by a
jet-ISM interaction. The kinematics of the outflowing ionized gas are very
similar to those of a fast outflow of neutral hydrogen gas in this galaxy,
suggesting that both outflows are the result of the same driving mechanism.
While the mass of the outflowing ionized gas is about 1 x 10e5 M_sun, the total
HI mass involved in the neutral outflow is about 100 times higher (10e7 M_sun).
This shows that, despite the high energies that must be involved in driving the
outflow, most of the gas remains, or becomes again, neutral. Other outflows of
ionized gas, although not as pronounced as in the region of the enhanced radio
emission, are also seen in various other regions along the axis of the inner
radio jets. The regular kinematics of the emission-line gas along the major
axis of the host galaxy reveal a rotating ionized gas disk 30 kpc in extent.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 16:28:11 GMT""}]","2009-11-13"
"astro-ph/0507514","Thomas Montroy","T.E. Montroy, P. A. R. Ade, J. J. Bock, J. R. Bond, J. Borrill, A.
  Boscaleri, P. Cabella, C. R. Contaldi, B. P. Crill, P. de Bernardis, G. De
  Gasperis, A. de Oliveira-Costa, G. De Troia, G. di Stefano, E. Hivon, A. H.
  Jaffe, T. S. Kisner, W. C. Jones, A. E. Lange, S. Masi, P. D. Mauskopf, C. J.
  MacTavish, A. Melchiorri, P. Natoli, C. B. Netterfield, E. Pascale, F.
  Piacentini, D. Pogosyan, G. Polenta, S. Prunet, S. Ricciardi, G. Romeo, J. E.
  Ruhl, P. Santini, M. Tegmark, M. Veneziani, N. Vittorio","A Measurement of the CMB <EE> Spectrum from the 2003 Flight of BOOMERANG","Submitted to Astrophysical Journal","Astrophys.J.647:813-822,2006","10.1086/505560",,"astro-ph",,"  We report measurements of the CMB polarization power spectra from the January
2003 Antarctic flight of BOOMERANG. The primary results come from six days of
observation of a patch covering 0.22% of the sky centered near R.A. = 82.5
deg., Dec= -45 deg. The observations were made using four pairs of polarization
sensitive bolometers operating in bands centered at 145 GHz. Using two
independent analysis pipelines, we measure a non-zero <EE> signal in the range
100< l <1000 with a significance 4.8-sigma, a 2-sigma upper limit of 8.6 uK^2
for any <BB> contribution, and a 2-sigma upper limit of 7.0 uK^2 for the <EB>
spectrum. Estimates of foreground intensity fluctuations and the non-detection
of <BB> and <EB> signals rule out any significant contribution from galactic
foregrounds. The results are consistent with a Lambda-CDM cosmology seeded by
adiabatic perturbations. We note that this is the first detection of CMB
polarization with bolometric detectors.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 17:43:21 GMT""}]","2010-11-11"
"astro-ph/0507518","Fabrizio Bocchino","F. Bocchino (INAF-OAPA, Italy), E. van der Swaluw (Leeds Uni., UK), R.
  Chevalier (Virginia Univ., USA), R. Bandiera (INAF-OAFI, Italy)","The nature of the X-ray halo of the plerion G21.5-0.9 unveiled by
  XMM-Newton and Chandra","11 pages, 10 figures, accepted by A&A, also avalaible at
  http://www.astropa.unipa.it/Library/OAPA_preprints/fb2870.ps.gz",,"10.1051/0004-6361:20052870",,"astro-ph",,"  The nature of the radio-quiet X-ray halo around the plerionic SNR G21.5-0.9
is under debate. On the basis of spatial and spectral analysis of a large
Chandra and XMM-Newton dataset of this source, we have developed a
self-consistent scenario which explains all the observational features. We
found that the halo is composed by diffuse extended emission due to dust
scattering of X-rays from the plerion, by a bright limb which traces particle
acceleration in the fast forward shock of the remnant, and by a bright spot
(the ``North Spur'') which may be a knot of ejecta in adiabatic expansion. By
applying a model of interaction between the PWN, the SNR and supernova
environment, we argue that G21.5-0.9 progenitor may be of Type IIP or Ib/Ic,
and that the remnant may be young (200-1000 yr).
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 17:59:58 GMT""}]","2009-11-11"
"astro-ph/0507519","Marcin Sawicki","Marcin Sawicki & David Thompson","Keck Deep Fields. II. The UV Galaxy Luminosity Function at z~4, 3, and 2","Accepted for publication in ApJ. Updated preprint to reflect this
  final version","Astrophys.J.642:653-672,2006","10.1086/500999",,"astro-ph",,"  We use very deep UGRI multi-field imaging obtained at the Keck telescope to
study the evolution of the rest-frame 1700A galaxy luminosity function as the
Universe doubles its age from z~4 to z~2. The depth of our imaging allows us to
constrain the faint end of the luminosity function reaching M_1700A ~ -18.5 at
z~3 (equivalent to ~1M_sun/yr) accounting for both N^1/2 uncertainty in the
number of galaxies and for cosmic variance. We carefully examine many potential
sources of systematic bias in our LF measurements before drawing the following
conclusions. We find that the luminosity function of Lyman Break Galaxies
evolves with time and that this evolution is likely differential with
luminosity. The result is best constrained between the epochs at z~4 and z~3,
where we find that the number density of sub-L* galaxies increases with time by
at least a factor of 2.3 (11sigma statistical confidence); while the faint end
of the LF evolves, the bright end appears to remain virtually unchanged,
indicating that there may be differential, luminosity-dependent evolution
significant at the 97% level. Potential systematic biases restric our ability
to draw strong conclusions about continued evolution of the luminosity function
to lower redshifts, z~2.2 and z~1.7, but, nevertheless, it appears certain that
the number density of z~2.2 galaxies at all luminosities we studied,
-22<M_1700A<-18, is at least as high as that of their counterparts at z~3.
While it is not yet clear what mechanism underlies the observed evolution, the
fact that this evolution is differential with luminosity opens up new avenues
of improving our understanding of how galaxies form and evolve at high
redshift.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 19:13:20 GMT""},{""version"":""v2"",""created"":""Thu, 5 Jan 2006 22:56:26 GMT""}]","2009-11-13"
"astro-ph/0507520","Krzysztof Stanek","Cesar I. Fuentes, K. Z. Stanek, B. Scott Gaudi, Brian A. McLeod,
  Slavko B. Bogdanov, Joel D. Hartman, Ryan C. Hickox, Matthew J. Holman","The Hypervelocity Star SDSS J090745.0+024507 is a Short-Period Variable","ApJL, submitted, 4 pages, 4 figures","Astrophys.J.636:L37-L40,2005","10.1086/499233",,"astro-ph",,"  We present high-precision photometry of the hypervelocity star SDSS
J090745.0+024507 (HVS), which has a Galactic rest-frame radial velocity of
v=709 km/s, and so has likely been ejected from the supermassive black hole in
the Galactic center. Our data were obtained on two nights using the MMT 6.5m
telescope, and is supplemented by lower precision photometry obtained on four
nights using the FLWO 1.2m telescope. The high-precision photometry indicates
that the HVS is a short-period, low-amplitude variable, with period P=0.2-2
days and amplitude A = 2-10%. Together with the known effective temperature of
T_eff ~ 10,500 K (spectral type B9), this variability implies that the HVS is a
member of the class of slowly pulsating B-type main sequence stars, thus
resolving the previously-reported two-fold degeneracy in the luminosity and
distance of the star. The HVS has a heliocentric distance of 71 kpc, and an age
of ~0.35 Gyr. The time of ejection from the center of the Galaxy is < 100 Myr,
and thus the existence of the OS constitutes observational evidence of a
population of young stars in the proximity of the central supermassive black
hole ~0.1 Gyr ago. It is possible that the HVS was a member of a binary that
was tidally disrupted by the central black hole; we discuss constraints on the
properties of the companion's orbit.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 20:08:28 GMT""}]","2009-11-13"
"astro-ph/0507521","C. R. Keeton","Charles R. Keeton, Scott Burles, Paul L. Schechter, Joachim Wambsganss","Differential Microlensing of the Continuum and Broad Emission Lines in
  SDSS J0924+0219, the Most Anomalous Lensed Quasar","accepted in ApJ; two figures have been added, and the statistical
  analysis has been improved","Astrophys.J.639:1-6,2006","10.1086/499264",,"astro-ph",,"  SDSS J0924+0219 is the most glaring example of a gravitational lens with
anomalous flux ratios: optical broad-band photometry shows image D to be a
factor of 12 fainter than expected for smooth lens potentials. We report
spectroscopy showing that the anomaly is present in the broad emission line
flux ratios as well. There are differences between the emission line and
continuum flux ratios: the A/D ratio is 10 in the broad Lyman-alpha line and 19
in the associated continuum. Known variability argues for the presence of
microlensing. We show that microlensing can account for both the continuum and
emission line flux ratios, if the broad emission line region is comparable in
size to the Einstein radii of the microlenses. Specifically, we need the
half-light radius of the broad-line region to be R_BLR <~ 0.4 Rein ~ 9$
lt-days, which is small but reasonable. If the broad-line region is that large,
then stars can contribute only 15-20% of the surface mass density at the
positions of the images. While we cannot exclude the possibility that
millilensing by dark matter substructure is present as well, we conclude that
microlensing is present and sufficient to explain existing data. Under this
hypothesis, the A/D flux ratio should return to a value close to unity on a
time scale of years rather than millennia.
","[{""version"":""v1"",""created"":""Fri, 22 Jul 2005 13:05:10 GMT""},{""version"":""v2"",""created"":""Wed, 26 Oct 2005 20:46:45 GMT""}]","2009-11-13"
"astro-ph/0507522","C. R. Keeton","Gregory Dobler, Charles R. Keeton, Joachim Wambsganss","Microlensing of Central Images in Strong Gravitational Lens Systems","12 pages; accepted in MNRAS; many new magnification maps and
  significantly expanded analysis of magnification map structure","Mon.Not.Roy.Astron.Soc.377:977-986,2007","10.1111/j.1365-2966.2007.11695.x",,"astro-ph",,"  We study microlensing of the faint images that form close to the centers of
strong gravitational lens galaxies. These central images, which have finally
begun to yield to observations, naturally appear in dense stellar fields and
may be particularly sensitive to fine granularity in the mass distribution. The
microlensing magnification maps for overfocussed (i.e., demagnified) images
differ strikingly from those for magnified images. In particular, the familiar
""fold"" and ""cusp"" features of maps for magnified images are only present for
certain values of the fraction, f, of the surface mass density contained in
stars. For central images, the dispersion in microlensing magnifications is
generally larger than for normal (minimum and saddle) images, especially when
the source is comparable to or larger than the stellar Einstein radius. The
dispersion depends in a complicated way on f; this behaviour may hold the key
to using microlensing as a probe of the relative densities of stars and dark
matter in the cores of distant galaxies. Quantitatively, we predict that the
central image C in PMN J1632-0033 has a magnification dispersion of 0.6
magnitudes for Rsrc/Rein <~ 1, or 0.3 mag for Rsrc/Rein = 10. For comparison,
the dispersions are 0.5-0.6 mag for image B and 0.05-0.1 mag for image A, if
Rsrc/Rein <~ 1; and just 0.1 mag for B and 0.008 mag for A if Rsrc/Rein = 10.
(The dispersions can be extrapolated to larger sources sizes as sigma \propto
Rsrc^{-1}.) Thus, central images are more susceptible than other lensed images
to microlensing and hence good probes for measuring source sizes.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 20:04:19 GMT""},{""version"":""v2"",""created"":""Thu, 15 Mar 2007 23:09:48 GMT""}]","2008-11-26"
"astro-ph/0507523","Kurtis A. Williams","James Liebert (1), Patrick A. Young (2), David Arnett (1), J.B.
  Holberg (3) and Kurtis A. Williams (1) ((1) Steward Observatory, (2) Los
  Alamos National Laboratory, (3) Lunar and Planetary Laboratory)","The Age and Progenitor Mass of Sirius B","12 pages, one figure (reduced resolution JPG posted), accepted for
  publication in the ApJ Letters. Replaced with revised version correcting a
  typo in the text (the derived age of Sirius A on page 5); conclusions
  unchanged","Astrophys.J.630:L69-L72,2005","10.1086/462419","LA-UR-05-4652","astro-ph",,"  The Sirius AB binary system has masses that are well determined from many
decades of astrometric measurements. Because of the well-measured radius and
luminosity of Sirius A, we employed the TYCHO stellar evolution code to
determine the age of the Sirius A,B binary system accurately, at 225-250 Myr.
Note that this fit requires the assumption of solar abundance, and the use of
the new Asplund et al. primordial solar metallicity. No fit to Sirius A's
position is possible using the old Grevesse & Sauval scale. Because the Sirius
B white dwarf parameters have also been determined accurately from space
observations, the cooling age could be determined from recent calculations by
Fontaine et al. or Wood to be 124 +/- 10 Myr. The difference of the two ages
yields the nuclear lifetime and mass of the original primary star, 5.056
+0.374/-0.276 solar masses. This result yields in principle the most accurate
data point at relatively high masses for the initial-final mass relation.
However, the analysis relies on the assumption that the primordial abundance of
the Sirius stars was solar, based on membership in the Sirius supercluster. A
recent study suggests that its membership in the group is by no means certain.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 20:23:38 GMT""},{""version"":""v2"",""created"":""Tue, 26 Jul 2005 16:17:41 GMT""}]","2009-11-13"
"astro-ph/0507524","Steven Furlanetto","Steven R. Furlanetto (Caltech), Matthew McQuinn (Harvard), Lars
  Hernquist (Harvard)","Characteristic Scales During Reionization","13 pages, 9 figures, in press at MNRAS","Mon.Not.Roy.Astron.Soc.365:115-126,2006","10.1111/j.1365-2966.2005.09687.x",,"astro-ph",,"  One of the key observables of the reionization era is the distribution of
neutral and ionized gas. Recently, Furlanetto, Zaldarriaga, & Hernquist
developed a simple analytic model to describe the growth of HII regions during
this era. Here, we examine some of the fundamental simplifying assumptions
behind this model and generalise it in several important ways. The model
predicts that the ionized regions attain a well-defined characteristic size R_c
that ranges from R_c~1 Mpc in the early phases to R_c>10 Mpc in the late
phases. We show that R_c is determined primarily by the bias of the galaxies
driving reionization; hence measurements of this scale constrain a fundamental
property of the first galaxies. The variance around R_c, on the other hand, is
determined primarily by the underlying matter power spectrum. We then show that
increasing the ionizing efficiency of massive galaxies shifts R_c to
significantly larger scales and decreases the importance of recombinations.
These differences can be observed with forthcoming redshifted 21 cm surveys
(increasing the brightness temperature fluctuations by up to a factor of two on
large scales) and with measurements of small-scale anisotropies in the cosmic
microwave background. Finally, we show that stochastic fluctuations in the
galaxy population only broaden the bubble size distribution significantly if
massive galaxies are responsible for most of the ionizing photons. We argue
that the key results of this model are robust to many of our uncertainties
about the reionization process.
","[{""version"":""v1"",""created"":""Thu, 21 Jul 2005 20:40:18 GMT""},{""version"":""v2"",""created"":""Wed, 23 Nov 2005 19:50:02 GMT""}]","2009-11-13"
