"astro-ph/0507053","Xingang Chen","Xingang Chen","Running Non-Gaussianities in DBI Inflation","17 pages; v3, a numerical correction in f_NL, references added, PRD
  version","Phys.Rev.D72:123518,2005","10.1103/PhysRevD.72.123518","UFIFT-HEP-05-12","astro-ph hep-ph hep-th",,"  We study the non-Gaussianity in the simplest infrared (IR) model of the DBI
inflation. We show that the non-Gaussianity in such a model is compatible with
the current observational bound, and is within the sensitivity of future
experiments. We also discuss the scale dependence of the non-Gaussianity. In
the DBI inflation, such a feature can be used as a probe to the properties of
the background geometry of the extra dimensions or internal space.
","[{""version"":""v1"",""created"":""Sun, 3 Jul 2005 19:17:52 GMT""},{""version"":""v2"",""created"":""Thu, 21 Jul 2005 02:43:05 GMT""},{""version"":""v3"",""created"":""Mon, 12 Dec 2005 00:01:13 GMT""}]","2009-11-13"
"astro-ph/0507054","Andrej N. Timokhin","Andrey Timokhin (Sternberg Astronomical Institute, Moscow, Russia)","High resolution numerical modeling of the force-free pulsar
  magnetosphere","presented at the conference ""Astrophysical Sources of High Energy
  Particles and Radiation"", Torun, Poland, 20 - 24 June 2005 and at the
  conference ""Physics of Neutron Stars - 2005"", St. Petersburg, Russia, 27-29
  June, 2005; corrected mistake in energy losses normalization","AIP Conf.Proc.801:332-333,2006","10.1063/1.2141895",,"astro-ph",,"  We consider the force-free magnetosphere of an aligned rotator. Its structure
is well described by a Grad-Shafranov equation for poloidal magnetic field, the
so-called ""pulsar equation"". We solve this equation by a multigrid method with
high numerical resolution. On the fine numerical grid current layer along the
last closed field line could be accurately incorporated into the numerical
procedure and all physical properties of the solution such as Goldreich-Julian
charge density, drift velocity, energy losses etc. could be accurately
calculated. Here we report results of the simulations. Among other interesting
properties, the solution is not unique, i.e. the position of the last closed
field line, and hence the pulsar energy losses, are not determined by the
global magnetosphere structure and depend on kinetic of electromagnetic
cascades. We discuss the properties of the solutions and their implications for
pulsars. A model for pulsar magnetosphere evolution is proposed. In the frame
of this model values of the pulsar braking index less than 3 have natural
explanation.
","[{""version"":""v1"",""created"":""Sun, 3 Jul 2005 20:26:48 GMT""},{""version"":""v2"",""created"":""Fri, 28 Oct 2005 22:06:52 GMT""}]","2009-11-13"
"astro-ph/0507055","Lakshmi Saripalli","L. Saripalli, R.W. Hunstead, R. Subrahmanyan, E. Boyce","A Complete Sample of Megaparsec Size Double Radio Sources from SUMSS","67 pages, 29 figures, for full resolution figures see
  http://www.astrop.physics.usyd.edu.au/SUMSS/PAPERS/Submit-May11-ms.pdf","Astron.J.130:896-922,2005","10.1086/432507",,"astro-ph",,"  We present a complete sample of megaparsec-size double radio sources compiled
from the Sydney University Molonglo Sky Survey (SUMSS). Almost complete
redshift information has been obtained for the sample. The sample has the
following defining criteria: Galactic latitude |b| > 12.5 deg, declination <
-50 deg and angular size > 5 arcmin. All the sources have projected linear size
larger than 0.7 Mpc (assuming H_o = 71 km/s/Mpc). The sample is chosen from a
region of the sky covering 2100 square degrees. In this paper, we present
843-MHz radio images of the extended radio morphologies made using the Molonglo
Observatory Synthesis Telescope (MOST), higher resolution radio observations of
any compact radio structures using the Australia Telescope Compact Array
(ATCA), and low resolution optical spectra of the host galaxies from the 2.3-m
Australian National University (ANU) telescope at Siding Spring Observatory.
The sample presented here is the first in the southern hemisphere and
significantly enhances the database of known giant radio sources. The giant
radio sources with linear size exceeding 0.7 Mpc have an abundance of (215
Mpc)^(-3) at the sensitivity of the survey. In the low redshift universe, the
survey may be suggesting the possibility that giant radio sources with relict
lobes are more numerous than giant sources in which beams from the centre
currently energize the lobes.
","[{""version"":""v1"",""created"":""Sun, 3 Jul 2005 23:54:23 GMT""}]","2008-11-26"
"astro-ph/0507056","Takashi Hamana","Takashi Hamana, Youichi Ohyama, Masashi Chiba, Nobunari Kashikawa","Dark and stellar matter in strong lensing galaxies from a joint lensing
  and stellar dynamics","11 pages, 9 figures, submitted to MNRAS",,,,"astro-ph",,"  We present Subaru spectroscopy of the early-type lensing galaxies in the lens
systems HST14113+5211 (z=0.464) and B2045+265 (z=0.868), being aimed at
measuring the velocity dispersion of the lensing galaxies as an important
component to their mass distributions and internal dynamics. For HST14113+5211
we have obtained 174+/-20km/s (1-sigma) inside an aperture of 0.9"", and for
B2045+265 we have obtained 213+/-23km/s inside an aperture of 1.2"". To extract
the significance of these information on the mass distributions and stellar
dynamics of the lensing galaxies, we construct two alternative models for both
the mass and velocity distributions. It is found that the mass-to-light ratios
as derived from a joint lensing and stellar dynamics analysis are virtually
consistent with those obtained from the use of the Fundamental Plane. Also, for
HST14113+5211, we find that the total mass distribution is well reproduced by a
power-law density profile with an index of 2, thereby suggesting that a
singular isothermal model is a good fit to the lensing galaxy. In contrast, the
corresponding slope for B2045+265 is flatter than isothermal, suggesting that
additional contributions to lensing mass from surrounding structures (possibly
the group of galaxies) provide the observed angular separations of multiple
images.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 03:27:47 GMT""}]","2007-05-23"
"astro-ph/0507057","Cheongho Han","Cheongho Han (Chungbuk Natl. Univ. Korea)","On the Feasibility of Characterizing Lens Stars in Future Space-Based
  Microlensing Surveys","4 pages, 2 figures, 1 table, ApJ, submitted","Astrophys.J.633:414-423,2005","10.1086/449307",,"astro-ph",,"  If a light-emitting star is responsible for a gravitational microlensing
event, the lens can be characterized by analyzing the blended light from the
lens. In this paper, we investigate the feasibility of characterizing lenses by
using this method in future space-based lensing surveys. To judge the
feasibility of the method, we estimate the portions of events whose blended
flux F_b can be firmly noticed and most of it can be attributed to the lens by
carrying out detailed simulations of Galactic bulge lensing events considering
various blending sources, including the lens, background stars, and binary
companions to the lens and source. From this, it is estimated that among the
events to be detected from a survey using a 1 m space telescope, ~27% will have
blending fractions of F_b/F\geq 10% and the blended flux of half of these
events will be contaminated more than (F_b-F_L)/F_b=20% by the flux from
blending sources other than the lens, implying the contamination of the blended
flux will be substantial. Although the contamination by the background stars
can be reduced by using an instrument with a higher resolution, it is estimated
that the blended flux of more than 1/3 of events will still be contaminated
(mostly by binary companions) even using a telescope equivalent to the {\it
Hubble Space Telescope}, assuming 50% binary frequency. We, therefore, conclude
that caution and consideration of the blending contaminants are required in
applying the lens-light analysis method.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 07:05:23 GMT""}]","2009-11-13"
"astro-ph/0507058","Cheongho Han","Cheongho Han (Chungbuk Natl. Univ. Korea)","Effect of Binary Source Companions on the Microlensing Optical Depth
  Determination toward the Galactic Bulge Field","4 pages, 1 figure, 1 table, ApJ, submitted","Astrophys.J.633:410-413,2005","10.1086/444614",,"astro-ph",,"  Currently, gravitational microlensing survey experiments toward the Galactic
bulge field utilize two different methods of minimizing blending effect for the
accurate determination of the optical depth \tau. One is measuring \tau based
on clump giant (CG) source stars and the other is using `Difference Image
Analysis (DIA)' photometry to measure the unblended source flux variation.
Despite the expectation that the two estimates should be the same assuming that
blending is properly considered, the estimates based on CG stars systematically
fall below the DIA results based on all events with source stars down to the
detection limit. Prompted by the gap, we investigate the previously
unconsidered effect of companion-associated events on $\tau$ determination.
Although the image of a companion is blended with that of its primary star and
thus not resolved, the event associated with the companion can be detected if
the companion flux is highly magnified. Therefore, companions work effectively
as source stars to microlensing and thus neglect of them in the source star
count could result in wrong \tau estimation. By carrying out simulations based
on the assumption that companions follow the same luminosity function of
primary stars, we estimate that the contribution of the companion-associated
events to the total event rate is ~5f_{bi}% for current surveys and can reach
up to ~6f_{bi}% for future surveys monitoring fainter stars, where f_{bi} is
the binary frequency. Therefore, we conclude that the companion-associated
events comprise a non-negligible fraction of all events. However, their
contribution to the optical depth is not large enough to explain the systematic
difference between the optical depth estimates based on the two different
methods.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 07:14:49 GMT""}]","2009-11-13"
"astro-ph/0507059","Changbom Park Prof.","Changbom Park, Yun-Young Choi, Michael Vogeley, J. Richard Gott III,
  Juhan Kim, Chiaki Hikage, Takahiko Matsubara, Myeong-Gu Park, Yasushi Suto,
  David H. Weinberg and (for the SDSS collaboration)","Topology Analysis of the Sloan Digital Sky Survey: I. Scale and
  Luminosity Dependences","Accepted for publication in ApJ, 19 pages, 10 figures, 2 tables and
  most of the figures are downgraded to fit in the astroph requirements","Astrophys.J.633:11-22,2005","10.1086/452625",,"astro-ph",,"  We measure the topology of volume-limited galaxy samples selected from a
parent sample of 314,050 galaxies in the Sloan Digital Sky Survey(SDSS), which
is now complete enough to describe the fully three-dimensional topology and its
dependence on galaxy properties. We compare the observed genus statistic
G\nu_f) to predictions for a Gaussian random field and to the genus measured
for mock surveys constructed from new large-volume simulations of the LambdaCDM
cosmology. In this analysis we carefully examine the dependence of the observed
genus statistic on the Gaussian smoothing scale R_G from 3.5 to 11 h^-1Mpc and
on the luminosity of galaxies over the range -22.50<M_r<-18.5. The void
multiplicity A_V is less than unity at all smoothing scales. Because A_V cannot
become less than 1 through gravitational evolution, this result provides strong
evidence for biased galaxy formation in low density environments. We also find
clear evidence of luminosity bias of topology within the volume-limited
sub-samples. The shift parameter Delta nu indicates that the genus of brighter
galaxies shows a negative shift toward a ``meatball'' (i.e. cluster-dominated)
topology, while faint galaxies show a positive shift toward a ``bubble'' (i.e.
void-dominated) topology. The transition from negative to positive shift occurs
approximately at the characteristic absolute magnitude M_{r*}=-20.4. Even in
this analysis of the largest galaxy sample to date, we detect the influence of
individual large-scale structures, as the shift parameter Delta nu and cluster
multiplicity A_C reflect (at ~3 sigma) the presence of the Sloan Great Wall and
a X-shaped structure which runs for several hundred Mpc across the survey
volume.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 09:36:14 GMT""},{""version"":""v2"",""created"":""Wed, 6 Jul 2005 01:40:30 GMT""}]","2019-08-14"
"astro-ph/0507060","Chisato Yamauchi","Chisato Yamauchi, Shin-ichi Ichikawa, Mamoru Doi, Naoki Yasuda,
  Masafumi Yagi, Masataka Fukugita, Sadanori Okamura, Osamu Nakamura, Maki
  Sekiguchi, and Tomotsugu Goto","Morphological Classification of Galaxies using Photometric Parameters:
  the Concentration index versus the Coarseness parameter","13 pages, 16 figures, accepted by the Astronomical Journal","Astron.J.130:1545-1557,2005","10.1086/444416",,"astro-ph",,"  We devise improved photometric parameters for the morphological
classification of galaxies using a bright sample from the First Data Release of
the Sloan Digital Sky Survey. In addition to using an elliptical aperture
concentration index for classification, we introduce a new texture parameter,
coarseness, which quantifies deviations from smooth galaxy isophotes. The
elliptical aperture concentration index produces morphological classifications
that are in appreciably better agreement with visual classifications than those
based on circular apertures. With the addition of the coarseness parameter,the
success rate of classifying galaxies into early and late types increases to
\~88% with respect to the reference visual classification. A reasonably high
success rate ~68% is also attained in classifying galaxies into three types,
early-type galaxies (E+S0), early- (Sa+Sb) and late- (Sc+Sdm+Im) type spiral
galaxies.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 11:26:19 GMT""},{""version"":""v2"",""created"":""Wed, 13 Jul 2005 05:59:16 GMT""}]","2008-11-26"
"astro-ph/0507061","Dmitri Voskresensky","H. Grigorian and D.N. Voskresensky","Medium Effects in Cooling of Neutron Stars and $3P_2$ Neutron Gap","18 p., 12 figs., extended version of astro-ph/0501678, accepted in
  A&A","Astron.Astrophys. 444 (2005) 913","10.1051/0004-6361:20052799",,"astro-ph hep-ph nucl-th",,"  We study the dependence of the cooling of isolated neutron stars on the
magnitude of the $3P_2$ neutron gap. It is demonstrated that our ``nuclear
medium cooling'' scenario is in favor of a suppressed value of the $3P_2$
neutron gap.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 10:41:30 GMT""},{""version"":""v2"",""created"":""Mon, 29 Aug 2005 15:25:06 GMT""}]","2016-08-30"
"astro-ph/0507062","Richard I. Davies","R.I. Davies, A. Sternberg, M.D. Lehnert, L.E. Tacconi-Garman","Molecular Hydrogen Excitation around Active Galactic Nuclei","accepted for publication in ApJ (32 pages, 12 figures)","Astrophys.J.633:105-121,2005","10.1086/444495",,"astro-ph",,"  We report R~3000 VLT ISAAC K-band spectroscopy of the nuclei (i.e. central
100-300pc) of 9 galaxies hosting an active galactic nucleus. For 5 of these we
also present spectra of the circumnuclear region out to 1kpc. We have measured
a number of H_2 lines in the v=1-0, 2-1, and 3-2 vibrational transitions, as
well as the Br_gamma and HeI recombination lines, and the NaI stellar
absorption. Although only 3 of the galaxies are classified as Seyfert 1s in the
literature, broad Br_gamma (FWHM 1000kms) is seen in 7 of the objects. The
v=1-0 emission appears thermalised at T~1000K. However, the v=2-1 and 3-2
emission show evidence of being radiatively excited by far-UV photons. The PDR
models that fit the data best are, as for the ultraluminous infrared galaxies
in Davies et al. (2003), those for which the H_2 emission arises in dense
clouds illuminated by intense FUV radiation. The NaI stellar absorption is
clearly seen in 6 of the nuclear spectra, indicating the presence of a
significant population of late type stars. It is possible that these stars are
a result of the same episode of star formation that gave rise to the stars
heating the PDRs. It seems unlikely that the AGN is the dominant source of
excitation for the near infrared H_2 emission: in two nuclei H_2 was not
detected at all, and in general we find no evidence of suppression of the
2-1S(3) line, which may occur in X-ray irradiated gas. Our data do not reveal
any significant difference between the nuclear and circumnuclear line ratios,
suggesting that the physical conditions of the dominant excitation mechanism
are similar both near the AGN and in the larger scale environment around it,
and that star formation is an important process even in the central 100pc
acround AGN.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 2005 11:46:32 GMT""}]","2009-11-13"
