"astro-ph/0509116","Andrea Cattaneo","A. Cattaneo, J. Blaizot, J. Devriendt, B. Guiderdoni","Active Galactic Nuclei In Cosmological Simulations - I. Formation of
  black holes and spheroids through mergers","20 pages, 11 figures, submitted to MNRAS on 1 Dec 2004, accepted","Mon.Not.Roy.Astron.Soc.364:407-423,2005","10.1111/j.1365-2966.2005.09608.x",,"astro-ph",,"  The Active Galactic Nuclei In Cosmological Simulations (AGNICS) project
includes AGN into the GalICS hybrid (N-body + semi-analytic) model to explore
the quasar-galaxy link in a cosmological perspective. The key problems are the
quasar fuelling mechanism, the origin of the BH to bulge mass relation, the
causal and chronological link between BH growth and galaxy formation, the
properties of quasar hosts and the role of AGN feedback in galaxy formation.
This first paper has two goals: to describe the general structure and the
assumptions of the method, and to apply AGNICS to studying the joint formation
of BHs and spheroids in galaxy mergers. We investigate under what conditions
this scenario can reproduce the local BH distribution and the evolution of the
quasar population. AGNICS contains two star formation modes: a quiescent one in
discs and a starburst one in protospheroids, the latter triggered by mergers
and disc instabilities. We assume that BH growth is linked to the starburst
mode. The simplest version of this scenario, in which the BH accretion rate and
the star formation rate in the starburst component are simply related by a
constant of proportionality, does not to reproduce the cosmic evolution of the
quasar population. A model in which this relation is modulated by a scaling
with the square root of the starburst gas density can explain the evolution of
the quasar luminosity function in B-band and X-rays (accounting for the
obscuration inferred from X-ray studies). The scatter and the tilt that this
model introduces in the BH-to-bulge mass relation are within the observational
constraints. The quasar contribution grows with bolometric luminosity and for a
given bulge mass the most massive BHs are in the bulges with the oldest stars.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 19:52:14 GMT""}]","2009-11-13"
"astro-ph/0509127","Enrique Vazquez-Semadeni","Enrique Vazquez-Semadeni (1), Dongsu Ryu (2), Thierry Passot (3),
  Ricardo F. Gonzalez (1) and Adriana Gazol (1) ((1)CRyA-UNAM, (2) Dept. of
  Astronomy & Space Science, Chungnam National University, Korea, (3)
  Observatoire de la Cote d'Azur, France)","Molecular cloud evolution. I. Molecular cloud and thin CNM sheet
  formation","Accepted for publication in ApJ. For correct display of the tables,
  download the postscript version. Animations can be downloaded from
  http://www.astrosmo.unam.mx/~e.vazquez/turbulence/movies.html","Astrophys.J.643:245-259,2006","10.1086/502710",,"astro-ph",,"  We discuss molecular cloud formation by large-scale supersonic compressions
in the diffuse warm neutral medium (WNM). Initially, a shocked layer forms, and
within it, a thin cold layer. An analytical model and high-resolution 1D
simulations predict the thermodynamic conditions in the cold layer. After $\sim
1$ Myr of evolution, the layer has column density $\sim 2.5 \times 10^{19}
\psc$, thickness $\sim 0.03$ pc, temperature $\sim 25$ K and pressure $\sim
6650$ K $\pcc$. These conditions are strongly reminiscent of those recently
reported by Heiles and coworkers for cold neutral medium sheets. In the 1D
simulations, the inflows into the sheets produce line profiles with a central
line of width $\sim 0.5 \kms$ and broad wings of width $\sim 1 \kms$. 3D
numerical simulations show that the cold layer develops turbulent motions and
increases its thickness, until it becomes a fully three-dimensional turbulent
cloud. Fully developed turbulence arises on times ranging from $\sim 7.5$ Myr
for inflow Mach number $\Mr = 2.4$ to $> 80$ Myr for $\Mr = 1.03$. These
numbers should be considered upper limits. The highest-density turbulent gas
(HDG, $n > 100 \pcc$) is always overpressured with respect to the mean WNM
pressure by factors 1.5--4, even though we do not include self-gravity. The
intermediate-density gas (IDG, $10 < n [{\rm cm}^ {-3}] < 100$) has a
significant pressure scatter that increases with $\Mr$, so that at $\Mr = 2.4$,
a significant fraction of the IDG is at a higher pressure than the HDG. Our
results suggest that the turbulence and at least part of the excess pressure in
molecular clouds can be generated by the compressive process that forms the
clouds themselves, and that thin CNM sheets may be formed transiently by this
mechanism, when the compressions are only weakly supersonic.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:21:21 GMT""},{""version"":""v2"",""created"":""Mon, 6 Feb 2006 18:55:28 GMT""}]","2009-11-13"
"astro-ph/0509134","Viki Joergens","V. Joergens","Radial velocity survey for planets and brown dwarf companions to very
  young brown dwarfs and very low-mass stars in ChaI with UVES at the VLT","accepted for publication in A&A, revison: minor changes due to
  language editing",,,,"astro-ph",,"  We present results of a radial velocity (RV) survey for planets and brown
dwarf (BD) companions to very young BDs and (very) low-mass stars (VLMSs) in
ChaI. High-resolution echelle spectra of ChaHa1-8 and 12 (M6-M8), and B34,
CHXR74, Sz23 (M2.5-M5) were taken with UVES / VLT between 2000 and 2004. The
achieved precision (40 to 670 m/s) is sufficient to detect Jupiter mass planets
around the targets. This first RV survey of very young BDs probes multiplicity
which is a key parameter for formation in an as yet unexplored domain, in terms
of age, mass, and orbital separation. We find that the subsample of ten BDs and
VLMSs (M<0.12 Msun, M5-M8) has constant RVs on time scales of <40 days. For
them, estimates of upper limits for masses of hypothetical companions are 0.1
to 1.5 MJup (assuming 0.1 AU). This hints at a rather small multiplicity
fraction for very young BDs/VLMSs at <0.1 AU. Furthermore, the non-variable
objects demonstrate the lack of any significant RV noise due to stellar
activity down to the precision necessary to detect giant planets. Thus, very
young BDs and VLMSs are suitable targets for RV surveys for planets. Three
objects of the sample exhibit significant RV variations. For Sz23, they might
be attributed to surface activity, while for ChaHa8 (M6.5) and CHXR74 (M4.5),
the detected RV variations are on times scales of >150 days, which cannot be
explained by rotational modulation. An alternative explanation are giant
planets / BDs of at least a few Jupiter masses orbiting with periods of several
months or longer. Thus, the presented RV data indicate that orbital periods of
companions to very young BDs and (V)LMSs are possibly several months or longer,
and that orbital separations are > 0.2 AU. This parameter range has not been
covered for all targets yet, but will be probed by follow-up observations.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:05:43 GMT""},{""version"":""v2"",""created"":""Wed, 5 Oct 2005 14:29:55 GMT""}]","2007-05-23"
"astro-ph/0509135","Gordon T. Richards","Gordon T. Richards, Zoltan Haiman, Bartosz Pindor, Michael A. Strauss,
  Xiaohui Fan, Daniel Eisenstein, Donald P. Schneider, Neta A. Bahcall, J.
  Brinkmann, and Masataka Fukugita","A Snapshot Survey for Gravitational Lenses Among z>=4.0 Quasars: II.
  Constraints on the 4.0<z<4.5 Quasar Population","19 pages (2 figures, 2 tables); AJ accepted; higher resolution
  version available at
  ftp://eta.pha.jhu.edu/pub/users/gtr/hstlens/hstlens2_revised_astroph.ps","Astron.J.131:49-54,2006","10.1086/498063",,"astro-ph",,"  We report on i-band snapshot observations of 157 Sloan Digital Sky Survey
(SDSS) quasars at 4<z<5.4 using the Advanced Camera for Surveys on the Hubble
Space Telescope (HST) to search for evidence of gravitational lensing of these
sources. None of the quasars appear to be strongly lensed and multiply imaged
at the angular resolution (~0.1"") and sensitivity of HST. The non-detection of
strong lensing in these systems constrains the z=4-5 luminosity function to an
intrinsic slope of beta>-3.8 (3 sigma), assuming a break in the quasar
luminosity function at M_1450^star=-24.5. This constraint is considerably
stronger than the limit of beta>-4.63 obtained from the absence of lensing in
four z>5.7 quasars. Such constraints are important for our understanding of the
true space density of high-redshift quasars and the ionization state of the
early universe.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:18:04 GMT""}]","2010-11-11"
"astro-ph/0509136","Katherine E. McGowan","Katherine E. McGowan (1,2), Phil A. Charles (3,4), Alexander J.
  Blustin (1), Mario Livio (5), Darragh O'Donoghue (3), Bernard Heathcote (6)
  ((1) MSSL, (2) LANL, (3) SAAO, (4) University of Southampton, (5) STScI, (6)
  Barfold Observatory)","XMM Spectroscopy of the Transient Supersoft Source RX J0513.9-6951:
  probing the dynamic white dwarf photosphere","14 pages, 8 figures, 4 tables, accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc.364:462-474,2005","10.1111/j.1365-2966.2005.09566.x","STScI Eprint #1680","astro-ph",,"  The highly luminous (> 10^37 erg s^-1) supersoft X-ray sources (SSS) are
believed to be Eddington limited accreting white dwarfs undergoing surface
hydrogen burning. The current paradigm for SSS involves thermally unstable mass
transfer from a 1-2 solar mass companion. However this model has never been
directly confirmed and yet is crucial for the evolution of cataclysmic
variables in general, and for the establishment of SSS as progenitors of type
Ia supernovae in particular. The key SSS is RX J0513.9-6951 which has recurrent
X-ray outbursts every 100-200 d (lasting for ~40 d) during which the optical
declines by 1 mag. We present the first XMM-Newton observations of RX
J0513.9-6951 through one of its optical low states. Our results show that as
the optical low state progresses the temperature and the X-ray luminosity
decrease, behaviour that is anti-correlated with the optical and UV emission.
We find that as the optical (and UV) intensity recover the radius implied by
the spectral fits increases. The high resolution spectra show evidence of deep
absorption features which vary during the optical low state. Our results are
consistent with the predictions of the white dwarf photospheric contraction
model proposed by Southwell et al. 1996.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:20:23 GMT""}]","2009-11-13"
"astro-ph/0509137","Fu-Yan Bian","Fu-Yan Bian, Yu-Qing Lou","Spherical Isothermal Self-Similar Shock Flows","16 pages, 19 figures, accepted by MNRAS","Mon.Not.Roy.Astron.Soc.363:1315-1328,2005","10.1111/j.1365-2966.2005.09524.x",,"astro-ph",,"  We explore self-similar dynamical processes in a spherical isothermal
self-gravitational fluid with an emphasis on shocks and outline astrophysical
applications of such shock solutions. The previous similarity shock solutions
of Tsai & Hsu and of Shu et al. may be classified into two types: Class I
solutions with downstream being free-fall collapses and Class II solutions with
downstream being Larson-Penston (LP) type solutions. By the analyses of Lou &
Shen and Shen & Lou, we further construct similarity shock solutions in the
`semi-complete space'. These general shock solutions can accommodate and model
dynamical processes of radial outflows (wind), inflows (accretion or
contraction), subsonic oscillations, and free-fall core collapses all with
shocks in various settings such as star-forming molecular clouds, `champagne
flows' in H{\sevenrm II} regions around luminous massive OB stars or
surrounding quasars, dynamical connection between the asymptotic giant branch
phase to the proto-planetary nebula phase with a central hot white dwarf as
well as accretion shocks around compact objects such as white dwarfs, neutron
stars, and supermassive black holes. By a systematic exploration, we are able
to construct families of infinitely many discrete Class I and Class II
solutions matching asymptotically with a static outer envelope of singular
isothermal sphere; the shock solutions of Tsai & Hsu form special subsets.
These similarity shocks travel at either subsonic or supersonic constant
speeds. We also construct twin shocks as well as an `isothermal shock'
separating two fluid regions of two different yet constant temperatures.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:39:25 GMT""},{""version"":""v2"",""created"":""Thu, 8 Sep 2005 05:57:08 GMT""}]","2009-11-13"
"astro-ph/0509138","Isabella Gioia M","M. Branchesi (INAF-IRA, Bologna, Italy), I. M. Gioia (INAF-IRA,
  Bologna, Italy), C. Fanti (INAF-IRA, Bologna, Italy), R. Fanti (INAF-IRA,
  Bologna, Italy) and R. Perley (NRAO, Socorro, NM,. USA)","The Radio Luminosity Function of the NEP Distant Cluster Radio Galaxies","32 pages, 14 figures, Latex file with use of bib.tex. To appear in
  Astronomy and Astrophysics, Main Journal. To appear in Astronomy and
  Astrophysics Main Journal. To appear in Astronomy & Astrophysics, Main
  Journal",,"10.1051/0004-6361:20053767",,"astro-ph",,"  A complete sample of 18 X-ray selected clusters of galaxies belonging to the
ROSAT North Ecliptic Pole (NEP) survey has been observed with the Very Large
Array at 1.4 GHz. These are the most distant clusters in the X-ray survey with
redshift in the range 0.3 < z < 0.8.Seventy-nine radio sources are detected
within half an Abell radius with an observed peak brightness >=0.17 mJy/beam,
except for three sources, belonging to the same cluster, which have a higher
peak brightness limit of 0.26 mJy/beam. The NEP field source counts are in good
agreement with the source counts of a comparison survey, the VLA-VIRMOS deep
field survey, indicating that the NEP sample is statistically complete.
Thirty-two out of the 79 sources are within 0.2 Abell radii, twenty-two of them
are considered cluster members based on spectroscopic redshifts or their
optical magnitude and morphological classification. The cluster radio galaxies
are used to construct the Radio Luminosity Function (RLF) of distant X-ray
selected clusters. A comparison with two nearby cluster RLFs shows that the NEP
RLF lies above the local ones, has a steeper slope at low radio powers (<=
10^(24) W/Hz) and shows no evidence for a break at about 6 X 10^(24) W/Hz which
is observed in the nearby cluster RLFs. We discuss briefly the origin and
possible explanations of the differences observed in the radio properties of
nearby and distant clusters of galaxies. The main result of this study is that
the RLF of the distant X-ray clusters is very different from that of the local
rich Abell clusters.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 18:14:12 GMT""}]","2009-11-11"
"astro-ph/0509139","F. M. Jim\'enez-Esteban","F. M. Jim\'enez-Esteban, P. Garc\'ia-Lario, D. Engels","On the evolutionary connection between AGB stars and PNe","4 pages, 6 figures, proceedings of the conference 'Planetary Nebulae
  as Astrophysical Tools', held in Gdansk, Poland (June 28 - July 2, 2005)","AIP Conf.Proc.804:141-144,2006","10.1063/1.2146251",,"astro-ph",,"  The `O-rich AGB sequence' is a sequence of colours describing the location of
O-rich AGB stars in the IRAS two-colour diagram [12]--[25] vs [25]--[60]. We
propose an evolutionary scenario for this sequence in which all stars,
independent of their progenitor mass, start the AGB phase in the blue part of
the `O-rich AGB sequence' and then evolve toward redder colors, although only
the more massive stars would reach the very end of the `O-rich AGB sequence'.
The sources located in the blue part of the sequence are mainly Mira variables,
whose mean period is increasing with the IRAS colours. Most of them will evolve
into O-rich Type II (and III) Planetary Nebulae. Part of the stars located in
the red part of the sequence will change their chemical composition from O-rich
to C-rich during their evolution in the AGB phase, and might evolve into C-rich
Type II Planetary Nebulae. Hot bottom burning may prevent the conversion to
carbon stars of the rest of sources located in the red part of the sequence and
they will end up as N-rich Type I Planetary Nebulae.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 16:58:16 GMT""}]","2016-08-16"
"astro-ph/0509140","Veronique Van Elewyck","V. Van Elewyck (for the Pierre Auger Collaboration)","Detection of inclined and horizontal showers in the Pierre Auger
  Observatory","3 pages, 2 figures. To be published in the Proceedings of the
  CINVESTAV Advanced Summer School, 2005 (Mexico)","AIP Conf.Proc.809:187-189,2006","10.1063/1.2160981",,"astro-ph",,"  The Pierre Auger Observatory can detect with high efficiency the air showers
induced by ultra-high energy cosmic rays incident at large (> 60 deg.) zenith
angles. We describe here the specific characteristics of inclined and
horizontal showers, as well as the characteristics of their signal in the
surface detector. We point out their relevance both to extend the potential of
the detector, and in the context of the detection of high-energy cosmic
neutrinos.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 17:42:32 GMT""}]","2019-08-14"
"astro-ph/0509141","James R. Chisholm","James R. Chisholm","Clustering of primordial black holes: Basic results","33 pages, 8 figures; replaced with version published in Phys. Rev. D","Phys.Rev.D73:083504,2006","10.1103/PhysRevD.73.083504",,"astro-ph gr-qc hep-ph",,"  We investigate the spatial clustering properties of primordial black holes
(PBHs). With minimal assumptions, we show that PBHs created in the radiation
era are highly clustered. Using the peaks theory model of bias, we compute the
PBH two-point correlation function and power spectrum. For creation from an
initially adiabatic power spectrum of perturbations, the PBH power spectrum
contains both isocurvature and adiabatic components. The absence of observed
isocurvature fluctuations today constrains the mass range in which PBHs may
serve as dark matter. We briefly discuss other consequences of PBH clustering.
","[{""version"":""v1"",""created"":""Tue, 6 Sep 2005 17:45:25 GMT""},{""version"":""v2"",""created"":""Fri, 7 Apr 2006 19:45:12 GMT""}]","2009-11-13"
