"astro-ph/0509850","Frank Bensch","Frank Bensch, Gary J. Melnick, David A. Neufeld, Martin Harwit, Ronald
  L. Snell, Brian M. Patten","SWAS observations of comet 9P/Tempel 1 and Deep Impact","to appear in the proceedings of the IAU Symposium No. 231:
  ""Astrochemistry - Recent Successes and Current Callenges"". Typo corrected in
  author affiliation list",,"10.1017/S1743921306007502",,"astro-ph",,"  On 4 July 2005 at 1:52 UT the Deep Impact mission successfully completed its
goal to hit the nucleus of 9P/Tempel 1 with an impactor, forming a crater on
the nucleus and ejecting material into the coma of the comet. The 370 kg
impactor collided with the sunlit side of the nucleus with a relative velocity
of 10.2 km/s. NASA's Submillimeter Wave Astronomy Satellite (SWAS) observed the
1(10)-1(01) ortho-water ground-state rotational transition in comet 9P/Tempel 1
before, during, and after the impact. No excess emission from the impact was
detected by SWAS. However, the water production rate of the comet showed large
natural variations of more than a factor of three during the weeks before the
impact.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 16:24:38 GMT""},{""version"":""v2"",""created"":""Thu, 13 Oct 2005 10:12:27 GMT""}]","2009-11-11"
"astro-ph/0509851","Marion Cadolle Bel","M. Cadolle Bel, P. Sizun, A. Goldwurm, J. Rodriguez, P. Laurent, A. A.
  Zdziarski, L. Foschini, P. Goldoni, C. Gouiffes, J. Malzac, E. Jourdain,
  J.-P. Roques","The broad-band spectrum of Cygnus X-1 measured by INTEGRAL","accepted for publication in A&A, 13 pages, 9 figures (3 in colour)",,"10.1051/0004-6361:20053068",,"astro-ph",,"  The INTEGRAL satellite extensively observed the black hole binary Cygnus X-1
from 2002 November to 2004 November during calibration, open time and core
program (Galactic Plane Scan) observations. These data provide evidence for
significant spectral variations over the period. In the framework of the
accreting black hole phenomenology, the source was most of the time in the Hard
State and occasionally switched to the so-called ""Intermediate State"". Using
the results of the analysis performed on these data, we present and compare the
spectral properties of the source over the whole energy range (5 keV - 1 MeV)
covered by the high-energy instruments on board INTEGRAL, in both observed
spectral states. Fe line and reflection component evolution occurs with
spectral changes in the hard and soft components. The observed behaviour of
Cygnus X-1 is consistent with the general picture of galactic black holes. Our
results give clues to the physical changes that took place in the system (disc
and corona) at almost constant luminosity during the spectral transitions and
provide new measures of the spectral model parameters. In particular, during
the Intermediate State of 2003 June, we observe in the Cygnus X-1 data a
high-energy tail at several hundred keV in excess of the thermal Comptonization
model which suggests the presence of an additional non-thermal component.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 17:18:12 GMT""},{""version"":""v2"",""created"":""Thu, 29 Sep 2005 08:32:29 GMT""}]","2016-08-30"
"astro-ph/0509852","Joanna Mikolajewska","M.R. Schmidt, L. Zacs, J. Mikolajewska and K.H. Hinkle","An abundance analysis of the symbiotic star CH Cyg","9 pages, 4 figures, 4 tables; accepted for publication in A&A",,"10.1051/0004-6361:20053219",,"astro-ph",,"  The photospheric abundances for the cool component of the symbiotic star CH
Cyg were calculated for the first time using high-resolution near-infrared
spectra and the method of of standard LTE analysis and atmospheric models. The
iron abundance for CH Cyg was found to be solar, [Fe/H] = 0.0+/-0.19. The
atmospheric parameters and metallicity for CH Cyg are found to be approximately
equal to those for nearby field M7 giants. The calculated [C/H] = -0.15, [N/H]
= +0.16, [O/H] = -0.07, and the isotopic ratios of 12C/13C and 16O/17O are
close to the mean values for single M giants that have experienced the first
dredge-up. A reasonable explanation for the absence of barium star-like
chemical peculiarities seems to be the high metallicity of CH Cyg. The emission
line technique was explored for estimating CNO ratios in the wind of the giant.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 17:55:13 GMT""}]","2009-11-11"
"astro-ph/0509853","Pavel Ivanov","P. B. Ivanov and M. A. Chernyakova","Relativistic cross sections of mass stripping and tidal disruption of a
  star by a super-massive rotating black hole","11 pages, 16 figures, A&A in press, the text is clarified, the title
  and the abstract shown in text are changed",,"10.1051/0004-6361:20053409",,"astro-ph",,"  [abbreviated] We consider the problem of tidal disruption of a star by a
super-massive Kerr black hole. Using a numerically fast Lagrangian model of the
tidally disrupted star we survey the parameter space of the problem and find
the regions in the parameter space where the total disruption of the star or a
partial mass loss take place as a result of fly-by around the black hole. Our
treatment is based on General Relativity, and we consider the range of the
black hole masses where the tidal disruption competes with the relativistic
effect of direct capture of the star by the black hole. We find that our
results can be represented on the plane of specific orbital angular momenta of
the star $(j_{\theta}, j_{\phi})$. We calculate the contours of a given mass
loss of the star on this plane, referred to as the tidal cross sections, for a
given black hole mass $M$, rotational parameter $a$ and inclination of the
trajectory of the star with respect to the black hole equatorial plane. It is
shown that the tidal cross sections can be approximated as circles symmetric
above the axis $j_{\phi}=0$, and shifted with respect to the origin of the
coordinates in direction of negative $j_{\theta}$. The radii and shifts of
these circles are obtained numerically for the black hole masses in the range
$5\cdot 10^{5}M_{\odot}-10^{9}M_{\odot}$ and different values of $a$. It is
shown that when $a=0$ the tidal disruption takes place for $M < 5\cdot
10^{7}M_{\odot}$ and when $a\approx 1$ the tidal disruption is possible for $M
< 10^{9}M_{\odot}$.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 18:18:10 GMT""},{""version"":""v2"",""created"":""Tue, 22 Nov 2005 18:52:41 GMT""}]","2009-11-11"
"astro-ph/0509854","John H. Debes","J.H. Debes, J. Ge, C. Ftaclas","Cool Customers in the Stellar Graveyard III: Limits to Substellar
  Objects around nearby White Dwarfs using CFHT","20 pages, 6 figures, Accepted to AJ, minor edits","Astron.J.131:640-647,2006","10.1086/498740",,"astro-ph",,"  Results from a groundbased high contrast imaging survey of thirteen nearby
white dwarfs for substellar objects is presented. We place strict upper limits
on the type of substellar objects present, ruling out the presence of anything
larger than $\sim$14 M$_{Jup}$ for eight of the white dwarfs at separations
$>$19 AU and corresponding to primordial separations of $\sim$3-6~AU assuming
adiabatic mass loss without tidal interactions.
  With these results we place the first upper limit on the number of
intermediate mass stars with brown dwarfs at separations $>$ 13 AU. We combine
these results with previous work to place upper limits on the number of massive
Jovian ($>$ 10 M$_{Jup}$) planets in orbit around white dwarfs whose
progenitors spanned a mass range of 1-7 M$_{\odot}$.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 19:59:54 GMT""},{""version"":""v2"",""created"":""Tue, 11 Oct 2005 19:24:07 GMT""}]","2008-11-26"
"astro-ph/0509855","Matthew Muterspaugh","Matthew W. Muterspaugh (1), Benjamin F. Lane (1), Maciej Konacki (2,
  3), Bernard F. Burke (1), M. M. Colavita (4), S. R. Kulkarni (5), M. Shao (4)
  ((1) MIT Kavli Institute for Astrophysics and Space Research (2) Department
  of Geological and Planetary Sciences, Caltech (3) Nicolaus Copernicus
  Astronomical Center, Polish Academy of Sciences (4) Jet Propulsion Laboratory
  (5) Division of Physics, Mathematics and Astronomy, Caltech)","PHASES Differential Astrometry and the Mutual Inclination of the V819
  Herculis Triple Star System","Accepted for publication in Astronomy and Astrophysics; changed
  direction of axis for figure 2b",,"10.1051/0004-6361:20053749",,"astro-ph",,"  V819 Herculis is a well-studied triple star system consisting of a ``wide''
pair with 5.5 year period, one component of which is a 2.2-day period eclipsing
single-line spectroscopic binary. Differential astrometry measurements from the
Palomar High-precision Astrometric Search for Exoplanet Systems (PHASES) are
presented and used to determine a relative inclination between the short- and
long-period orbits of 23.6 +- 4.9 degrees. This represents only the sixth
unambiguous determination of the mutual inclination of orbits in a hierarchical
triple system. This result is combined with those for the other five systems
for analysis of the observed distribution of mutual inclinations in nearby
triple systems. It is found that this distribution is different than that which
one would expect from random orientations with statistical significance at the
94% level; implications for studying the spatial distribution of angular
momentum in star forming regions is discussed.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 20:06:46 GMT""},{""version"":""v2"",""created"":""Fri, 30 Sep 2005 00:32:00 GMT""}]","2016-08-30"
"astro-ph/0509856","Laurie Shaw","L.D. Shaw, J. Weller, J.P. Ostriker and P. Bode","Statistics of Physical Properties of Dark Matter Clusters","Updated to match version published in ApJ, includes longer discussion
  of the virialisation criterium, 4 figures from original version deemed not
  essential to the main results and conclusions removed, uses emulate apj","Astrophys.J.646:815-833,2006","10.1086/505016",,"astro-ph",,"  We have identified over 2000 well resolved cluster halos, and also their
associated bound subhalos, from the output of a 1024^3 particle cosmological
N-body simulation (of box size 320 h^-1 Mpc and softening length 3.2 h^-1 kpc).
This has allowed us to measure halo quantities in a statistically meaningful
way, and for the first time analyse their distribution for a large and well
resolved sample. We characterize each halo in terms of its morphology,
concentration, spin, circular velocity and the fraction of their mass in
substructure. We also identify those halos that have not yet reached a state of
dynamical equilibrium using the virial theorem with an additional correction to
account for the surface pressure at the boundary. These amount to 3.4% of our
initial sample. For the virialized halos, we find a median of 5.6% of halo mass
is contained within substructure, with the distribution ranging between no
identified subhalos to 65%. The fraction of mass in substructure increases with
halo mass with logarithmic slope of 0.44 +- 0.06. Halos tend to have a prolate
morphology, becoming more so with increasing mass. Subhalos have a greater
orbital angular momentum per unit mass than their host halo. Furthermore, their
orbital angular momentum is typically well aligned with that of their host.
Overall, we find that dimensionless properties of dark matter halos do depend
on their mass, thereby demonstrating a lack of self-similarity.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 20:07:26 GMT""},{""version"":""v2"",""created"":""Wed, 30 Aug 2006 19:29:29 GMT""}]","2010-11-11"
"astro-ph/0509857","David Eichler","David Eichler and Jonathan Granot","The Case for Anisotropic Afterglow Efficiency within Gamma-Ray Burst
  Jets","Revised version, submitted to ApJ","Astrophys.J.641:L5-L8,2006","10.1086/503667",,"astro-ph",,"  Early X-ray afterglows recently detected by {\it Swift} frequently show a
phase of very shallow flux decay lasting from $\sim 10^{2.5} $s up to $\sim
10^4 $s, followed by a steeper, more familiar decay. We suggest that the flat
early part of the light curve may be a combination of the decaying tail of the
prompt emission and the delayed onset of the afterglow emission observed from
viewing angles slightly outside the edge of the region within the jet with
prominent afterglow emission, as predicted previously. This would imply that a
significant fraction of viewers get very little external shock energy along
their line of sight, and, therefore, see a very high $\gamma$-ray to kinetic
energy ratio at early times. The early flat phase in the afterglow light curve
implies, in a rather robust and model independent manner, a very large
$\gamma$-ray efficiency, typically $\gtrsim 90%$, which is very difficult to
extract from baryons by internal shocks.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 20:07:54 GMT""},{""version"":""v2"",""created"":""Mon, 26 Dec 2005 10:27:25 GMT""}]","2009-11-11"
"astro-ph/0509858","Sergei F. Shandarin","Sergei Shandarin (1,3), Hume A. Feldman (1), Katrin Heitmann (2) &
  Salman Habib (3) ((1) Dep. of Phys. & Astron., Univ. of Kansas, Lawrence, KS;
  (2) ISR-1, Univ. of California, LANL, Los Alamos, NM; (3) T-8, Univ. of
  California, LANL, Los Alamos, NM)","Shapes and Sizes of Voids in the LCDM Universe: Excursion Set Approach","13 pages, 15 figures, submitted to MNRAS","Mon.Not.Roy.Astron.Soc.367:1629-1640,2006","10.1111/j.1365-2966.2006.10062.x",,"astro-ph",,"  We study the global distribution and morphology of dark matter voids in a
LCDM universe using density fields generated by N-body simulations. Voids are
defined as isolated regions of the low-density excursion set specified via
density thresholds, the density thresholds being quantified by the
corresponding filling factors, i.e., the fraction of the total volume in the
excursion set. Our work encompasses a systematic investigation of the void
volume function, the volume fraction in voids, and the fitting of voids to
corresponding ellipsoids and spheres. We emphasize the relevance of the
percolation threshold to the void volume statistics of the density field both
in the high redshift, Gaussian random field regime, as well as in the present
epoch. By using measures such as the Inverse Porosity, we characterize the
quality of ellipsoidal fits to voids, finding that such fits are a poor
representation of the larger voids that dominate the volume of the void
excursion set.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 20:42:36 GMT""}]","2016-08-30"
"astro-ph/0509859","Henrik Spoon","H.W.W. Spoon, A.G.G.M. Tielens, L. Armus, G.C. Sloan, B. Sargent, J.
  Cami, V. Charmandaris, J.R. Houck, and B.T. Soifer","The Detection of Crystalline Silicates in Ultra-Luminous Infrared
  Galaxies","7 pages, 5 figures, accepted for publication in ApJ","Astrophys.J.638:759-765,2006","10.1086/498566",,"astro-ph",,"  Silicates are an important component of interstellar dust and the structure
of these grains -- amorphous versus crystalline -- is sensitive to the local
physical conditions. We have studied the infrared spectra of a sample of
ultra-luminous infrared galaxies. Here, we report the discovery of weak, narrow
absorption features at 11, 16, 19, 23, and 28 microns, characteristic of
crystalline silicates, superimposed on the broad absorption bands at 10 and 18
microns due to amorphous silicates in a subset of this sample. These features
betray the presence of forsterite (Mg_2SiO_4), the magnesium-rich end member of
the olivines. Previously, crystalline silicates have only been observed in
circumstellar environments. The derived fraction of forsterite to amorphous
silicates is typically 0.1 in these ULIRGs. This is much larger than the upper
limit for this ratio in the interstellar medium of the Milky Way, 0.01. These
results suggest that the timescale for injection of crystalline silicates into
the ISM is short in a merger-driven starburst environment (e.g., as compared to
the total time to dissipate the gas), pointing towards massive stars as a
prominent source of crystalline silicates. Furthermore, amorphization due to
cosmic rays, which is thought to be of prime importance for the local ISM, lags
in vigorous starburst environments.
","[{""version"":""v1"",""created"":""Wed, 28 Sep 2005 21:20:31 GMT""}]","2016-08-30"
