"astro-ph/0502457","Frank Haberl","J. E. Truemper","Observations of cooling neutron stars","15 pages, 5 figures, to appear in ASI proceedings of The
  Electromagnetic Spectrum of Neutron Stars, Marmaris 2004, very minor revision",,,,"astro-ph",,"  Observations of cooling neutron stars allow to measure photospheric radii and
to constrain the equation of state of nuclear matter at high densities. In this
paper we concentrate on neutron stars, which show thermal (photospheric) X-ray
emission and have measured distances. After a short summary of the radio
pulsars falling into this category we review the observational data of the 7
radio quiet isolated neutron stars discovered by ROSAT which have been studied
in detail by Chandra, XMM-Newton and optical observations. Their spectra show
blackbody temperatures between 0.5 and 1 million Kelvin and an optical excess
of a factor of 5-10 over the extrapolation of the X-ray spectrum. Four of these
sources show periodicities between 3.45 and 11.37 s, indicating slow rotation.
The pulsed fractions are small, between 6 and 18 %. The magnetic fields derived
from spin down and/or possible proton cyclotron lines are of the order
10$^{13}-10^{14}$ G. We then discuss RX J1856.5-3754 in detail and suggest that
the remarkable absence of any line features in its X-ray spectrum is due to
effects of strong magnetic fields ($\sim 10^{13}$ G). Assuming blackbody
emission to fit the optical and X-ray spectrum we derive a conservative lower
limit of the ``apparent'' neutron star radius of 16.5 km $\times$ (d/117 pc).
This corresponds to the radius for the ``true'' radius of 14 km for a 1.4
M$_{\odot}$ neutron star, indicating a stiff equation of state at high
densities. A comparison of the result with mass-radius relations shows that in
this case a quark star or a neutron star with a quark matter core can be ruled
out with high confidence.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 16:37:50 GMT""},{""version"":""v2"",""created"":""Thu, 12 May 2005 10:07:03 GMT""}]","2007-05-23"
"astro-ph/0502458","Greg L. Bryan","Greg L. Bryan, G. Mark Voit","Cooling and Clusters: When Is Heating Needed?","10 pages, 5 figures, published in Philosophical Transactions A (Royal
  Society)","Phil.Trans.Roy.Soc.Lond. A363 (2005) 715-724","10.1098/rsta.2004.1515",,"astro-ph",,"  There are (at least) two unsolved problems concerning the current state of
the thermal gas in clusters of galaxies. The first is identifying the source of
the heating which offsets cooling in the centers of clusters with short cooling
times (the ``cooling flow'' problem). The second is understanding the mechanism
which boosts the entropy in cluster and group gas. Since both of these problems
involve an unknown source of heating it is tempting to identify them with the
same process, particular since AGN heating is observed to be operating at some
level in a sample of well-observed ``cooling flow'' clusters. Here we show,
using numerical simulations of cluster formation, that much of the gas ending
up in clusters cools at high redshift and so the heating is also needed at
high-redshift, well before the cluster forms. This indicates that the same
process operating to solve the cooling flow problem may not also resolve the
cluster entropy problem.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 16:43:36 GMT""}]","2009-11-10"
"astro-ph/0502459","Donovan Domingue","Donovan L. Domingue, Jack W. Sulentic, Adriana Durbala","Mixed Morphology Pairs as a Breeding Ground for Active Nuclei","3 figures",,"10.1086/429756",,"astro-ph",,"  Mixed morphology pairs offer a simplification of the interaction equation
that involves a gas-rich fast rotator paired with a gas-poor slow rotator. In
past low resolution IRAS studies it was assumed that the bulk of the far
infrared emission originated in the spiral component. However our ISO studies
revealed a surprising number of early-type components with significant IR
emission some of which turned out to show active nuclei. This motivated us to
look at the current statistics of active nuclei in mixed pairs using the
FIR-radio continuum correlation as a diagnostic. We find a clear excess of
early-type components with radio continuum emission and an active nucleus. We
suggest that they arise more often in mixed pairs via cross fueling of gas from
the spiral companion. This fuel is more efficiently channeled into the nucleus
of the slow rotating receptor. In a sample of 112 mixed-morphology pairs from
the Karachentsev catalog we find that about 25-30% of detected mixed pairs show
a displacement from the radio-FIR relation defined by normal star forming
galaxies. The latter objects show excess radio continuum emission while others
extend the relation to unusually high radio and FIR flux levels. Many of the
outliers/extreme emitters involve an early-type component with an active
nucleus. The paired E/S0 galaxies in the sample exhibit a significant excess
detection fraction and a marginal excess luminosity distribution compared to
isolated unpaired E/S0 galaxies.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 16:44:23 GMT""}]","2009-11-10"
"astro-ph/0502460","Ennio Poretti","E. Poretti, R. Alonso, P.J. Amado, J.A. Belmonte, R. Garrido, S.
  Martin-Ruiz, K. Uytterhoeven, C. Catala, Y. Lebreton, E. Michel, J.C. Suarez,
  C. Aerts, O. Creevey, M.J. Goupil, L. Mantegazza, P. Mathias, M. Rainer, W.W.
  Weiss","Preparing the COROT space mission: new variable stars in the galactic
  Anticenter direction","13 pages, 9 figures. Accepted for The Astronomical Journal (2005 May
  volume)",,"10.1086/429149",,"astro-ph",,"  The activities related to the preparation of the asteroseismic, photometric
space mission COROT are described. Photoelectric observations, wide--field CCD
photometry, uvbyB calibrations and further time--series have been obtained at
different observatories and telescopes. They have been planned to complete the
COROT programme in the direction of the galactic Anticenter. In addition to
suitable asteroseismic targets covering the different evolutionary stages
between ZAMS and TAMS, we discovered several other variable stars, both
pulsating and geometrical. We compared results on the incidence of variability
in the galactic Center and Anticenter directions. Physical parameters have been
obtained and evolutionary tracks fitting them have been calculated. The
peculiarities of some individual stars alre pointed out. Paper based on
observations collected at the San Pedro Martir, Sierra Nevada, Teide, La Silla,
Haute-Provence and Roque de Los Muchachos (Telescopio Nazionale Galileo and
Mercator telescopes) observatories.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 16:57:19 GMT""}]","2009-11-10"
"astro-ph/0502461","David R. Ballantyne","D.R. Ballantyne (1), A.C. Fabian (2) ((1) CITA, Toronto (2) IoA,
  Cambridge)","Evidence for an Untruncated Accretion Disk in the Broad-Line Radio
  Galaxy 4C+74.26","4 pages, 2 figures, accepted by ApJ Letters","Astrophys.J.622:L97-L100,2005","10.1086/429691",,"astro-ph",,"  We present evidence for a broad, ionized Fe K line in the XMM-Newton spectrum
of the broad-line radio galaxy (BLRG) 4C+74.26. This is the first indication
that the innermost regions of the accretion flow in BLRGs contain thin,
radiatively efficient disks. Analysis of the 35 ks XMM-Newton observation finds
a broad line with an inner radius close to the innermost stable circular orbit
for a maximally spinning black hole. The outer radius of the relativistic line
is also found to be within 10 gravitational radii. The Fe K line profile gives
an inclination angle of ~40 degrees, consistent with the radio limit. There are
two narrow components to the Fe K complex: one at 6.4 keV from neutral Fe, and
one at 6.2 keV. These may form the blue and red horns of a diskline from
farther out on the disk, but a longer observation is required to confirm this
hypothesis. We discuss the implications of this observation for models of jet
production, and suggest that BLRGs and radio-loud quasars will have larger than
average black hole masses, thus resulting in thicker accretion flows close to
the black hole.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 16:58:13 GMT""}]","2009-11-10"
"astro-ph/0502462","Alberto Sesana","A. Sesana, F. Haardt, P. Madau, M. Volonteri","Low-Frequency Gravitational Radiation from Coalescing Massive Black
  Holes","6 pages, 4 figures, proceeding of ""5th LISA Symposium"", Noordwijk,
  12-15 July 2004, to appear as special issue article in Classical and Quantum
  Gravity","Class.Quant.Grav. 22 (2005) S363-S368","10.1088/0264-9381/22/10/030",,"astro-ph",,"  We compute the expected low-frequency gravitational wave signal from
coalescing massive black hole (MBH) binaries at the center of galaxies. We
follow the merging history of halos and associated holes via cosmological Monte
Carlo realizations of the merger hierarchy from early times to the present in a
LCDM cosmology. MBHs get incorporated through a series of mergers into larger
and larger halos, sink to the centre owing to dynamical friction, accrete a
fraction of the gas in the merger remnant to become more massive, and form a
binary system. Stellar dynamical processes dominates the orbital evolution of
the binary at large separations, while gravitational wave emission takes over
at small radii, causing the final coalescence of the system. We discuss the
observability of inspiraling MBH binaries by a low-frequency gravitational wave
experiment such as the planned Laser Interferometer Space Antenna (LISA),
discriminating between resolvable sources and unresolved confusion noise. Over
a 3-year observing period LISA should resolve this GWB into discrete sources,
detecting ~90 individual events above a S/N=5 confidence level, while expected
confusion noise is well below planned LISA capabilities.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 17:04:40 GMT""}]","2009-11-10"
"astro-ph/0502463","David R. Ballantyne","D.R. Ballantyne, J.E. Everett (CITA, Toronto)","On the Dynamics of Suddenly Heated Accretion Disks around Neutron Stars","14 pages, 6 figures, accepted by ApJ","Astrophys.J. 626 (2005) 364-372","10.1086/429860",,"astro-ph",,"  Type I X-ray bursts and superbursts on neutron stars release sudden and
intense radiation fields into their surroundings. Here, we consider the
possible effects of these powerful explosions on the structure of the accretion
disk. The goal is to account for the apparent evolution of the innermost
regions of the accretion disk around 4U 1820-30 during a superburst. Three
different processes are considered in detail: radiatively or thermally driven
outflows, inflow due to Poynting-Robertson drag, and a structural change to the
disk by X-ray heating. Radiatively driven winds with large column densities can
be launched from the inner disk, but only for L/L_{Edd} >~ 1, which is expected
to be obtained only at the onset of the burst. Furthermore, the predicted mass
outflow rate is less than the accretion rate in 4U 1820-30. Estimates of the
Poynting-Robertson or radiative drag timescale shows that it is a very
efficient means of removing angular momentum from the gas. However, the
analytical results are likely only applicable at the innermost edge of the
disk. X-ray heating gives a change in the disk scale height that is correlated
with the blackbody temperature, as seen in the evolution during the 4U 1820-30
superburst. If this change in the scale height can alter the surface density,
then the viscous time (with \alpha ~ 0.03-0.2) is the closest match to the 4U
1820-30 results. We expect, however, that all three processes are likely
ongoing when an accretion disk is subject to a sudden heating event.
Ultimately, a numerical simulation of a disk around a bursting neutron star is
required to determine the exact response of the disk. Magnetic truncation of
the accretion flow is also considered and applied to the 4U 1820-30 X-ray
reflection results.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 17:13:47 GMT""}]","2009-11-10"
"astro-ph/0502464","Martin Haas F.","Martin Haas Rolf Chini Ulrich Klaas","Exceptional H_2 emission in the Antennae galaxies: Pre-starburst shocks
  from the galaxy collision","4 pages, 3 figures (colour Fig. 2 in low resolution), accepted by A&A",,,,"astro-ph",,"  The collision of gas-rich galaxies is believed to produce strong shocks
between their gas clouds which cause the onset of the observed bursts of
extended star formation. However, the so far observed shock signatures in
colliding galaxies can be explained essentially by winds from already existing
massive stars and supernovae and thus do not give any evidence for an
outstanding pre-starburst phase. Either pre-starburst gas shocks are too
short-lived to be detected or one has to modify our perception of colliding
galaxies. A dedicated analysis of ISOCAM-CVF mid-infrared spectral maps led us
to the discovery of exceptional H_2 v=0-0 S(3) lambda = 9.66 um line emission
from the ""Antennae"" galaxy pair, which is at an early stage of galaxy
collision. Its H_2 line luminosity, normalized by the far-infrared luminosity,
exceeds that of all other known galaxies and the strongest H_2 emission is
spatially displaced from the known starbursts regions. This implies that most
of the excited H_2 gas in the Antennae must be shocked due to the collision of
the two galaxies. These observations indicate that the outstanding phase of
pre-starburst shocks exists, and that they might be a key to our understanding
of the formation of the first proto-galaxies.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 18:32:25 GMT""}]","2007-05-23"
"astro-ph/0502465","Gianpiero Mangano","A. Cuoco, J. Lesgourgues, G. Mangano, S. Pastor","Do observations prove that cosmological neutrinos are thermally
  distributed?","12 pages, 4 figures","Phys.Rev.D71:123501,2005","10.1103/PhysRevD.71.123501","DFPD 05/A/11, DSF-02/2005, LAPTH-1088/05, IFIC/04-73","astro-ph hep-ph",,"  It is usually assumed that relic neutrinos possess a Fermi-Dirac
distribution, acquired during thermal equilibrium in the Early Universe.
However, various mechanisms could introduce strong distortions in this
distribution. We perform a Bayesian likelihood analysis including the first
moments of the three active neutrino distributions as free parameters, and show
that current cosmological observations of light element abundances, Cosmic
Microwave Background (CMB) anisotropies and Large Scale Structures (LSS) are
compatible with very large deviations from the standard picture. We also
calculate the bounds on non-thermal distortions which can be expected from
future observations, and stress that CMB and LSS data alone will not be
sensitive enough in order to distinguish between non-thermal distortions in the
neutrino sector and extra relativistic degrees of freedom. This degeneracy
could be removed by additional constraints from primordial nucleosynthesis or
independent neutrino mass scale measurements.
","[{""version"":""v1"",""created"":""Tue, 22 Feb 2005 20:20:50 GMT""},{""version"":""v2"",""created"":""Tue, 10 May 2005 16:35:09 GMT""}]","2010-12-09"
"astro-ph/0502466","Frank van den Bosch","Frank C. van den Bosch, Simone M. Weinmann, Xiaohu Yang, H.J. Mo,
  Cheng Li, Y.P. Jing","The Phase-Space Parameters of Brightest Halo Galaxies","Error in numerical value corrected, and references added",,"10.1111/j.1365-2966.2005.09260.x",,"astro-ph",,"  The brightest galaxy in a dark matter halo is expected to reside at rest at
the center of the halo. In this paper we test this `Central Galaxy Paradigm'
using group catalogues extracted from the 2dFGRS and the SDSS. For each group
we compute a parameter, R, defined as the difference between the velocity of
the brightest group galaxy and the average velocity of the other group members
(hereafter satellites), normalized by the unbiased estimator of the velocity
dispersion of the satellite galaxies. Using detailed mock galaxy redshift
surveys, we show that the central galaxy paradigm is inconsistent with the data
at high confidence, and that instead the brightest halo galaxies have a
specific kinetic energy that is about 25 percent of that of the satellites.
This indicates that either central galaxies reside at the minimum of the dark
matter potential, but that the halo itself is not yet fully relaxed, or, that
the halo is relaxed, but that the central galaxy oscillates in its potential
well. The former is consistent with the fact that we find a weak hint that the
velocity bias of brightest halo galaxies is larger in more massive haloes,
while the latter may be indicative of cored, rather than cusped, dark matter
haloes. We discuss several implications of these findings, including mass
estimates based on satellite kinematics, strong gravitational lensing, halo
occupation models, and the frequency and longevity of lopsidedness in disk
galaxies.
","[{""version"":""v1"",""created"":""Wed, 23 Feb 2005 15:40:40 GMT""},{""version"":""v2"",""created"":""Tue, 1 Mar 2005 10:51:55 GMT""}]","2009-11-10"
