"astro-ph/0502239","Gavin Rowell","F. Aharonian, (H.E.S.S. Collaboration)","Upper limits to the SN1006 multi-TeV gamma-ray flux from H.E.S.S.
  observations","6 pages, 2 figures. Accepted in Astronomy and Astrophysics",,"10.1051/0004-6361:20042522",,"astro-ph",,"  Observations of the shell-type supernova remnant SN1006 have been carried out
with the H.E.S.S. system of Cherenkov telescopes during 2003 (18.2h with two
operating telescopes) and 2004 (6.3h with all four telescopes). No evidence for
TeV gamma-ray emission from any compact or extended region associated with the
remnant is seen and resulting upper limits at the 99.9% confidence level are up
to a factor 10 lower than previously-published fluxes from CANGAROO. For SN1006
at its current epoch of evolution we give limits for a number of important
global parameters. Upper limits on the gamma-ray luminosity (for E=0.26 to 10
TeV, distance d=2 kpc) of L_gamma < 1.7x10^{33} erg s^{-1}, and the total
energy in corresponding accelerated protons, W_p<1.6\times 10^{50} erg (for
proton energies E_p \sim 1.5 to 60 TeV and assuming the lowest value n=0.05
cm^{-3} of the ambient target density discussed in literature) are estimated.
Extending this estimate to cover the range of proton energies observed in the
cosmic ray spectrum up to the knee (we take here E_p ~ 1 GeV to 3 PeV, assuming
a differential particle index -2) gives W_p<6.3x10^{50} erg. A lower limit on
the post-shock magnetic field of B>25microG results when considering the
synchrotron/inverse-Compton framework for the observed X-ray flux and gamma-ray
upper limits.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 19:58:48 GMT""}]","2009-11-10"
"astro-ph/0502240","Maryam Modjaz","Maryam Modjaz, James M. Moran, Paul T. Kondratko, Lincoln J. Greenhill
  (Harvard-Smithsonian CfA)","Probing the Magnetic Field at Sub-Parsec Radii in the Accretion Disk of
  NGC 4258","20 pages, including 10 figures and 2 tables. Accepted for publication
  in the Astrophysical Journal","Astrophys.J. 626 (2005) 104-119","10.1086/429559",,"astro-ph",,"  We present an analysis of polarimetric observations at 22 GHz of the water
vapor masers in NGC 4258 obtained with the VLA and the GBT. We do not detect
any circular polarization in the spectrum indicative of Zeeman-induced
splitting of the maser lines of water, a non-paramagnetic molecule. We have
improved the 1-sigma upper limit estimate on the toroidal component of the
magnetic field in the circumnuclear disk of NGC 4258 at a radius of 0.2 pc from
300 mG to 90 mG. We have developed a new method for the analysis of spectra
with blended features and derive a 1-sigma upper limit of 30 mG on the radial
component of the magnetic field at a radius of 0.14 pc. Assuming thermal and
magnetic pressure balance, we estimate an upper limit on the mass accretion
rate of ~10^(-3.7) M_sun/yr for a total magnetic field of less than 130 mG. We
discuss the ramifications of our results on current maser models proposed to
explain the observed maser emission structure and the consequences for current
accretion theories. We find from our magnetic field limits that the thin-disk
model and the jet-disk model are better candidates for accounting for the
extremely low-luminosity nature of NGC 4258, than models that include
advection-dominated accretion flows.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 21:42:28 GMT""}]","2009-11-10"
"astro-ph/0502241","Philip Hopkins","Philip F. Hopkins (1), Lars Hernquist (1), Paul Martini (1), Thomas J.
  Cox (1), Brant Robertson (1), Tiziana Di Matteo (2), Volker Springel (2) ((1)
  Harvard U., (2) MPA)","A Physical Model for the Origin of Quasar Lifetimes","5 pages, 4 figures, submitted to ApJ Letters","Astrophys.J.625:L71-L74,2005","10.1086/431146",,"astro-ph",,"  We propose a model of quasar lifetimes in which observational quasar
lifetimes and an intrinsic lifetime of rapid accretion are strongly
distinguished by the physics of obscuration by surrounding gas and dust.
Quasars are powered by gas funneled to galaxy centers, but for a large part of
the accretion lifetime are heavily obscured by the large gas densities powering
accretion. In this phase, starbursts and black hole growth are fueled but the
quasar is buried. Eventually, feedback from accretion energy disperses
surrounding gas, creating a window in which the black hole is observable
optically as a quasar, until accretion rates drop below those required to
maintain a quasar luminosity. We model this process and measure the unobscured
and intrinsic quasar lifetimes in a hydrodynamical simulation of a major galaxy
merger. The source luminosity is determined from the black hole accretion rate,
calculated from local gas properties. We calculate the column density of
hydrogen to the source along multiple lines of sight and use these column
densities and gas metallicities to determine B-band attenuation of the source.
Defining the observable quasar lifetime as the total time with an observed
B-band luminosity above some limit L_B,min, we find lifetimes ~10-20 Myr for
L_B,min=10^11 L_sun (M_B=-23), in good agreement with observationally
determined quasar lifetimes. This is significantly smaller than the intrinsic
lifetime ~100 Myr obtained if attenuation is neglected. The ratio of observed
to intrinsic lifetime is also strong function of both the limiting luminosity
and the observed frequency.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 21:12:53 GMT""}]","2009-11-10"
"astro-ph/0502242","Yangsen Yao","Yangsen Yao and Q. Daniel Wang","X-ray Absorption Line Spectroscopy of the Galactic Hot Interstellar
  Medium","29 pages, 9 figures, 5 tables, ApJ accepted, 2005 June 1, v625, 2
  issue","Astrophys.J. 624 (2005) 751-764","10.1086/429537",,"astro-ph",,"  We present an X-ray absorption line spectroscopic study of the large-scale
hot interstellar medium (HISM) in the Galaxy. We detect Ne IX K$_\alpha$
absorption lines in the {\sl Chandra} grating spectra of seven Galactic
low-mass X-ray binaries. Three of these sources also show absorption of O VII
K$_\alpha$, O VII K$_\beta$, and/or O VIII K$_\alpha$. Both centroid and width
of the lines are consistent with a Galactic HISM origin of the absorption. By
jointly fitting the multiple lines, accounting for line saturation and assuming
the collisional ionization equilibrium, we estimate the average absorbing gas
temperature as $\sim 2.4\pm0.3\times10^6$ K (90% confidence errors). We further
characterize the spatial density distribution of the gas as ${\rm
6.4_{-1.7}^{+2.4} exp(-|z|/1.2_{-0.5}^{+1.0} kpc) \times10^{-3}{\rm cm^{-3}}} $
(a disk morphology) or ${\rm 6.2_{-2.1}^{+3.8} [ 1 + (R/2.3_{-1.1}^{+1.6}
kpc)^2]^{-1} \times10^{-3} {\rm cm^{-3}}}$ (a sphere morphology), where $z$ and
$R$ are the distances from the Galactic plane and Galactic center (GC)
respectively. Since nearly all the sight-lines with significant absorption
lines detected are somewhat toward GC and at low Galactic latitudes, these
results could be severely biased. More observations toward off-GC sight-lines
and at high latitudes are urgently needed to further the study. Nevertheless,
the results demonstrate the excellent potential of X-ray absorption line
spectroscopy in the study of the HISM.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 21:35:00 GMT""}]","2009-11-10"
"astro-ph/0502244","Todor Stanev","David Seckel and Todor Stanev","Neutrinos: the Key to UHE Cosmic Rays","three pages, three figures. corrected typos","Phys.Rev.Lett.95:141101,2005","10.1103/PhysRevLett.95.141101",,"astro-ph",,"  Observations of ultrahigh energy cosmic rays (UHECR) do not uniquely
determine both the injection spectrum and the evolution model for UHECR sources
- primarily because interactions during propagation obscure the early Universe
from direct observation. Detection of neutrinos produced in those same
interactions, coupled with UHECR results, would provide a full description of
UHECR source properties.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 21:56:10 GMT""},{""version"":""v2"",""created"":""Tue, 15 Feb 2005 14:39:32 GMT""}]","2011-05-12"
"astro-ph/0502245","Gregory Fleishman","Gregory D. Fleishman","Diffusive Synchrotron Radiation from Relativistic Shocks of Gamma-Ray
  Burst Sources","15 pages, 2 figures, accepted for ApJ. Typo removed. More discussion
  added. Wording adjusted to ApJ style: ""errors"" replaced with
  ""oversimplifications"" or so","Astrophys.J. 638 (2006) 348-353","10.1086/498732",,"astro-ph",,"  The spectrum of electromagnetic emission generated by relativistic electrons
scattered on small-scale random magnetic fields, implied by current models of
the magnetic field generation in the gamma-ray burst sources, is considered.
The theory developed includes both perturbative and non-perturbative versions
and, therefore, suggests a general treatment of the radiation in arbitrary
small-scale random field. It is shown that a general treatment of the random
nature of the small-scale magnetic field, as well as angular diffusion of the
electrons due to multiple scattering by magnetic inhomogeneities (i.e.,
non-perturbative effects), give rise to a radiation spectrum that differs
significantly from so-called ""jitter"" spectrum. The spectrum of diffusive
synchrotron radiation seems to be consistent with the low energy spectral index
distribution of the gamma-ray bursts.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 22:10:43 GMT""},{""version"":""v2"",""created"":""Thu, 2 Feb 2006 15:40:13 GMT""}]","2009-11-10"
"astro-ph/0502246","Eric F. Bell","Eric F. Bell, Casey Papovich, Christian Wolf, Emeric Le Floc'h, John
  A. R. Caldwell, Marco Barden, Eiichi Egami, Daniel H. McIntosh, Klaus
  Meisenheimer, Pablo G. P. Perez-Gonzalez, George H. Rieke, Marcia J. Rieke,
  Jane R. Rigby, and Hans-Walter Rix","Towards an understanding of the rapid decline of the cosmic star
  formation rate","To appear in the Astrophysical Journal 1 June 2005. 14 pages with 8
  embedded figures","Astrophys.J. 625 (2005) 23-36","10.1086/429552",,"astro-ph",,"  We present a first analysis of deep 24 micron observations with the Spitzer
Space Telescope of a sample of nearly 1500 galaxies in a thin redshift slice,
0.65<z<0.75. We combine the infrared data with redshifts, rest-frame
luminosities, and colors from COMBO-17, and with morphologies from Hubble Space
Telescope images collected by the GEMS and GOODS projects. To characterize the
decline in star-formation rate (SFR) since z~0.7, we estimate the total thermal
infrared (IR) luminosities, SFRs, and stellar masses for the galaxies in this
sample. At z~0.7, nearly 40% of intermediate and high-mass galaxies (with
stellar masses >2x10^10 solar masses) are undergoing a period of intense star
formation above their past-averaged SFR. In contrast, less than 1% of
equally-massive galaxies in the local universe have similarly intense star
formation activity. Morphologically-undisturbed galaxies dominate the total
infrared luminosity density and SFR density: at z~0.7, more than half of the
intensely star-forming galaxies have spiral morphologies, whereas less than
\~30% are strongly interacting. Thus, a decline in major-merger rate is not the
underlying cause of the rapid decline in cosmic SFR since z~0.7. Physical
properties that do not strongly affect galaxy morphology - for example, gas
consumption and weak interactions with small satellite galaxies - appear to be
responsible.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 23:14:09 GMT""}]","2009-11-10"
"astro-ph/0502247","Nino Panagia","Nino Panagia (ESA/STScI)","High Redshift Supernovae: Cosmological Implications","[14 pages, 4 figures] Invited review, to be published in the
  proceedings of the Vulcano Workshop 2004 ""Frontier Objects in Astrophysics
  and Particle Physics"", F. Giovannelli & G. Mannocchi (eds.), Italian Physical
  Society, Editrice Compositori, Bologna, Italy (in press)","Nuovo Cim. B120 (2005) 667-676","10.1393/ncb/i2005-10110-8",,"astro-ph",,"  We review the findings for the values of the cosmological parameters as
derived from high-redshift SNIa measurements. The most recent results confirm
the picture of a non-empty inflationary Universe that is consistent with a
cosmological constant Omega_Lambda~0.7. This implies that the expansion of the
Universe is currently accelerated by the action of some mysterious dark energy.
We also discuss the possibility and the consequences of the fact that SNIa may
not be ""perfect"" standard candles, in the sense of having properties in the
early Universe that are systematically different from those they have at the
present times.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 23:07:12 GMT""}]","2009-11-10"
"astro-ph/0502248","Tarun Souradeep","Tarun Souradeep, Amir Hajian","Statistical isotropy of CMB anisotropy from WMAP","20 pages, 9 figures; Invited talk at the 14th international workshop
  on General relativity and Gravitation (JGRG-14), Yukawa Institute for
  Theoretical Physics, Nov 29-Dec 3, 2004, Kyoto, Japan",,,"IUCAA-03/05","astro-ph",,"  The statistical expectation values of the temperature fluctuations of cosmic
microwave background (CMB) are assumed to be preserved under rotations of the
sky. We investigate the statistical isotropy of the CMB anisotropy maps
recently measured by the Wilkinson Microwave Anisotropy Probe (WMAP) using
bipolar spherical harmonic power spectrum proposed in Hajian & Souradeep 2003.
The Bipolar Power Spectrum (BiPS) is estimated for the full sky CMB anisotropy
maps of the first year WMAP data. The method allows us to isolate regions in
multipole space and study each region independently. This search shows no
evidence for violation of statistical isotropy in the first-year WMAP data on
angular scales larger than that corresponding to l~60.
","[{""version"":""v1"",""created"":""Sat, 12 Feb 2005 10:00:21 GMT""}]","2007-05-23"
"cond-mat/0502272","Angelo Carollo","Angelo C. M. Carollo and Jiannis K. Pachos (DAMTP)","Geometric phases and criticality in spin chain systems","4 pages, 1 figures, RevTeX Analysis of resilience against errors and
  generalizations added","Phys. Rev. Lett. 95, 157203 (2005);","10.1103/PhysRevLett.95.157203",,"cond-mat.mes-hall quant-ph",,"  A relation between geometric phases and criticality of spin chains is
established. As a result, we show how geometric phases can be exploited as a
tool to detect regions of criticality without having to undergo a quantum phase
transition. We analytically evaluate the geometric phase that correspond to the
ground and excited states of the anisotropic XY model in the presence of a
transverse magnetic field when the direction of the anisotropy is adiabatically
rotated. Ultra-cold atoms in optical lattices are presented as a possible
physical realization.
","[{""version"":""v1"",""created"":""Fri, 11 Feb 2005 19:20:51 GMT""},{""version"":""v2"",""created"":""Thu, 4 Aug 2005 14:26:42 GMT""}]","2007-05-23"
