"astro-ph/0504274","Neelima Sehgal","Neelima Sehgal, Arthur Kosowsky, and Gilbert Holder","Constrained Cluster Parameters from Sunyaev-Zel'dovich Observations","31 pages, 15 figures. Typo corrected; accepted by ApJ","Astrophys.J.635:22-34,2005","10.1086/497258","Rutgers Astrophysics Preprint #427","astro-ph",,"  Near-future SZ surveys such as ACT, SPT, APEX, and Planck will find thousands
of galaxy clusters. Multi-frequency arcminute-resolution SZ observations can,
in principle, determine each cluster's gas temperature (T_e), bulk velocity
(v_pec), and optical depth (tau). However, the frequency bands and detector
sensitivity employed by upcoming surveys will generally not be sufficient to
disentangle the degeneracy between these three cluster parameters, even in the
absence of SZ signal contamination from point sources and imperfect primary
microwave background subtraction. Assuming contaminants can be removed, we find
that near-future SZ surveys will be able to constrain well two cluster gas
parameters that are linear combinations of tau*T_e, tau*v_z, and tau*T_e^2.
Because the SZ intensity shift is nearly a linear function of tau*T_e, tau*v_z,
and tau*T_e^2, a correspondence exists between the two effective gas parameters
that SZ surveys can constrain and simple line-of-sight integrals through the
three dimensional cluster. We illustrate the parameter constraints and
correspondence to line-of-sight integrals using 3D Nbody + hydro cluster
simulations and a Markov chain Monte Carlo method. We show that adding an
independent T_e measurement to upcoming SZ data breaks the parameter
degeneracy. The cluster effective velocity thus constrained is approximately
the optical-depth-weighted velocity integrated along the cluster line of sight.
A temperature prior with an error as large as 2 keV still gives bulk velocity
errors < 100 km/sec, even for a more typical cluster with an electron
temperature of 3 keV, for ACT-like SZ observations in the absence of signal
contamination. The Markov chain constraints on v_pec and tau are more
encouraging and likely more accurate than those obtained from Fisher matrices.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 17:39:05 GMT""},{""version"":""v2"",""created"":""Fri, 19 Aug 2005 23:00:05 GMT""},{""version"":""v3"",""created"":""Wed, 14 Dec 2005 16:44:46 GMT""}]","2009-11-24"
"astro-ph/0504275","Orfeu Bertolami","Orfeu Bertolami","Dark Energy - Dark Matter Unification: Generalized Chaplygin Gas Model","15 pages, 5 figures; Talk presented at the V New Worlds in
  Astroparticle Physics, Faro, Portugal, 8-10 January 2005. Reference and
  numbering of equations fixed",,"10.1142/9789812774439_0031",,"astro-ph",,"  We review the main features of the generalized Chaplygin gas (GCG) proposal
for unification of dark energy and dark matter and discuss how it admits an
unique decomposition into dark energy and dark matter components once
phantom-like dark energy is excluded. In the context of this approach we
consider structure formation and show that unphysical oscillations or blow-up
in the matter power spectrum are not present. Moreover, we demonstrate that the
dominance of dark energy occurs about the time when energy density fluctuations
start evolving away from the linear regime.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 18:44:06 GMT""},{""version"":""v2"",""created"":""Thu, 14 Apr 2005 17:10:26 GMT""}]","2017-08-23"
"astro-ph/0504276","Jessica Lu","J. R. Lu, A. M. Ghez, S. D. Hornstein, M. Morris, E. E. Becklin","IRS 16SW - A New Comoving Group of Young Stars in the Central Parsec of
  the Milky Way","10 pages, 1 figure, accepted for ApJL, uses emulateapj","Astrophys.J.625:L51-L54,2005","10.1086/430879",,"astro-ph",,"  One of the most perplexing problems associated with the supermassive black
hole at the center of our Galaxy is the origin of the young stars in its close
vicinity. Using proper motion measurements and stellar number density counts
based on 9 years of diffraction-limited K(2.2 micron)-band speckle imaging at
the W. M. Keck 10-meter telescopes, we have identified a new comoving group of
stars, which we call the IRS 16SW comoving group, located 1.9"" (0.08 pc, in
projection) from the central black hole. Four of the five members of this
comoving group have been spectroscopically identified as massive young stars,
specifically He I emission-line stars and OBN stars. This is the second young
comoving group within the central parsec of the Milky Way to be recognized and
is the closest, by a factor of 2, in projection to the central black hole.
These comoving groups may be the surviving cores of massive infalling star
clusters that are undergoing disruption in the strong tidal field of the
central supermassive black hole.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 19:02:34 GMT""}]","2009-11-11"
"astro-ph/0504278","Cristian Vignali","C. Vignali (Dipartimento di Astronomia, Universita` di Bologna,
  Italy), M. Mignoli (INAF-Osservatorio Astronomico di Bologna, Italy)","On the Exotic Hard X-ray Source Populations in the Hellas2XMM survey","On behalf of the HELLAS2XMM Collaboration, 6 pages, 4 figures,
  contribution to the Proceedings of the COSPAR Scientific Assembly, E1.3
  ""High-Energy Radiation from Black Holes: from Supermassive Black Holes to
  Galactic Solar Mass Black Holes"", Paris (France), July 18-25, 2004, accepted
  for publication in Advances in Space Research",,,,"astro-ph",,"  Recent hard X-ray surveys have proven to be effective in discovering large
numbers of X-ray sources that, despite the likely association with active
nuclei, appear to be characterized by ""peculiar"" properties. Among these
""exotic"" source populations, we will focus on the nature of two classes of hard
X-ray sources: those characterized by high X-ray-to-optical flux ratios -- a
fraction of these are associated with the rather elusive Type 2 quasars -- and
the X-ray bright optically normal galaxies, also known as XBONGs.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 20:00:12 GMT""}]","2007-05-23"
"astro-ph/0504279","Gulab C Dewangan","G. C. Dewangan and R. E. Griffiths (Carnegie Mellon University)","Type 2 counterparts of narrow-line Seyfert 1 galaxies","4 pages, To appear in ApJ Letters","Astrophys.J. 625 (2005) L31-L34","10.1086/430880",,"astro-ph",,"  Unified models of Seyfert galaxies, based on viewing angles, successfully
explain the observed differences between type 1 and 2 Seyferts. The existence
of a range in accretion rates relative to the Eddington rate (from broad-line
Seyfert 1s to narrow-line Seyfert 1s or NLS1s) and the unification of Seyfert
galaxies imply that there must be type 2 counterparts of NLS1 galaxies i.e.,
Seyfert 2s with high accretion rate or small black hole mass. One such Seyfert
2, NGC5506, has already been unmasked based on near infra-red spectroscopy.
Here we confirm the above result, and present evidence for two additional type
2 counterparts of NLS1s based on XMM-Newton observations. The three AGNs
NGC7314, NGC7582 and NGC5506, with a type 1.9/2 optical spectrum, show
extremely rapid variability by factors >2.4, 1.3, and 1.7 in 200s, 350s and
300s, respectively, and steep 2-12 keV spectrum in their intrinsic X-ray
emission, characteristic of NLS1 galaxies. These observations establish the
obscured NLS1 galaxies as a subclass of Seyfert 2 galaxies.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 20:00:26 GMT""}]","2009-11-11"
"astro-ph/0504280","Chadwick A. Trujillo","Chadwick A. Trujillo, Michael E. Brown, David L. Rabinowitz, Thomas R.
  Geballe","Near Infrared Surface Properties of the Two Intrinsically Brightest
  Minor Planets (90377) Sedna and (90482) Orcus","Accepted for publication in the Astrophysical Journal","Astrophys.J. 627 (2005) 1057-1065","10.1086/430337",,"astro-ph",,"  We present low resolution K band spectra taken at the Gemini 8 meter
telescope of (90377) Sedna and (90482) Orcus (provisional designations 2003
VB12 and 2004 DW, respectively), currently the two minor planets with the
greatest absolute magnitudes (i.e. the two most reflective minor planets). We
place crude limits on the surface composition of these two bodies using a Hapke
model for a wide variety of assumed albedos. The unusual minor planet (90377)
Sedna was discovered on November 14, 2003 UT at roughly 90 AU with 1.6 times
the heliocentric distance and perihelion distance of any other bound minor
planet. It is the first solar system object discovered between the Kuiper Belt
and the Oort Cloud, and may represent a transition population between the two.
The reflectance spectrum of (90377) Sedna appears largely featureless at the
current signal-to-noise ratio, suggesting a surface likely to be highly
processed by cosmic rays. For large grain models (100 micron to 1 cm) we find
that (90377) Sedna must have less than 70% surface fraction of water ice and
less than 60% surface fraction of methane ice to 3 sigma confidence. Minor
planet (90482) Orcus shows strong water ice absorption corresponding to less
than 50% surface fraction for grain models 25 micron and larger. Orcus cannot
have more than 30% of its surface covered by large (100 mm to 1 cm) methane
grains to 3 sigma confidence.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 20:00:27 GMT""}]","2009-11-11"
"astro-ph/0504281","Luca Angeretti","L. Angeretti (1), M. Tosi (2), L. Greggio (3), E. Sabbi (1), A. Aloisi
  (4) and Claus Leitherer (4) ((1) Bologna University, (2) INAF - Bologna, (3)
  INAF - Padova, (4) STScI)","The Complex Star Formation History of NGC 1569","Accepted by AJ, 2005, vol 129, 14 pages, 9 figures",,"10.1086/429677",,"astro-ph",,"  We present new results on the star formation history of the dwarf irregular
galaxy NGC 1569. The data were obtained with Hubble Space Telescope's
NICMOS/NIC2 in the F110W (J) and F160W (H) near-infrared (NIR) filters and
interpreted with the synthetic color-magnitude diagram method. The galaxy
experienced a complex star formation (SF) activity. The best fit to the data is
found by assuming three episodes of activity in the last 1-2 Gyr. The most
recent and strong episode constrained by these NIR data started ~37 Myr ago and
ended ~13 Myr ago, although we cannot exclude the possibility that up to three
SF episodes occurred in this time interval. The average star-formation rate
(SFR) of the episode is 3.2 Msun yr-1 kpc-2, in agreement with literature data.
A previous episode produced stars between 150 Myr and 40 Myr ago, with a mean
SFR about 2/3 lower than the mean SFR of the youngest episode. An older SF
episode occurred about 1 Gyr ago. All these SFRs are 2-3 orders of magnitude
higher than those derived for late-type dwarfs of the Local Group. In all cases
an initial mass function similar to Salpeter's allows for a good reproduction
of the data, but we cannot exclude flatter mass functions. These results have
been obtained adopting a distance of 2.2 Mpc and a reddening E(B-V)=0.56. A
larger distance would require younger episodes and higher SFRs. We have
explored some possible scenarios using the astrated mass in the best fit model,
in order to constrain the past star formation history. We cannot rule out a low
rate in the past SF but we can safely conclude that the last 1-2 Gyr have been
peculiar.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 20:00:36 GMT""}]","2009-11-11"
"astro-ph/0504282","Giovanni Carraro dr","Sandro Villanova (Padova), Giovanni Carraro (UChile/Yale), Fabio
  Bresolin (IfA), Ferdinando Ptat (ESO)","Metal abundances in extremely distant Galactic old open clusters. II.
  Berkeley 22 and Berkeley 66","20 pages, 6 eps figures, accepted for publication in the Astronomical
  Journal","Astron.J.130:652-658,2005","10.1086/430958",,"astro-ph",,"  We report on high resolution spectroscopy of four giant stars in the Galactic
old open clusters Berkeley~22 and Berkeley~66 obtained with HIRES at the Keck
telescope. We find that $[Fe/H]=-0.32\pm0.19$ and $[Fe/H]=-0.48\pm0.24$ for
Berkeley~22 and Berkeley~66, respectively. Based on these data, we first revise
the fundamental parameters of the clusters, and then discuss them in the
context of the Galactic disk radial abundance gradient. We found that both
clusters nicely obey the most updated estimate of the slope of the gradient
from \citet{fri02} and are genuine Galactic disk objects.
","[{""version"":""v1"",""created"":""Wed, 13 Apr 2005 14:06:09 GMT""}]","2008-11-26"
"astro-ph/0504283","David Yong","David Yong (1,2), Frank Grundahl (3), Poul Erik Nissen (3), Henrik
  Robenhagen Jensen (3), David L. Lambert (1) ((1) Univ. of Texas at Austin,
  (2) Univ. of North Carolina, (3) Univ. of Aarhus)","Abundances in giant stars of the globular cluster NGC 6752","Accepted for publication in A&A",,"10.1051/0004-6361:20052916",,"astro-ph",,"  Recent theoretical yields and chemical evolution models demonstrate that
intermediate-mass AGB stars cannot reproduce the observed abundance
distributions of O, Na, Mg, and Al. As a further observational test of this
finding, we present elemental abundance ratios [X/Fe] for 20 elements in 38
bright giants of the globular cluster NGC 6752. Our mean abundance ratios
[X/Fe] are in good agreement with previous studies of this cluster and are also
consistent with other globular clusters and field stars at the same
metallicity. The mean abundance ratios [Ba/Eu] and [La/Eu] exhibit values, in
agreement with field stars at the same metallicity, that lie approximately
midway between the pure r-process and the solar (s-process + r-process) mix,
indicating that AGB stars have played a role in the chemical evolution of the
proto-cluster gas.
  For the first time, we find possible evidence for an abundance variation for
elements heavier than Al in this cluster. We find a correlation between [Si/Fe]
and [Al/Fe] which is consistent with the abundance anomalies being synthesized
via proton captures at high temperatures. Leakage from the Mg-Al chain into
28Si may explain the Si excess in stars with the highest [Al/Fe]. We identify
correlations between [Y/Fe] and [Al/Fe], [Zr/Fe] and [Al/Fe], and [Ba/Fe] and
[Al/Fe] suggesting that Y, Zr, and Ba abundances may increase by about 0.1 dex
as Al increases by about 1.3 dex. While the correlations are statistically
significant, the amplitudes of the variations are small. If the small
variations in Y, Zr, and Ba are indeed real, then the synthesis of the Al
anomalies must have taken place within an unknown class of stars that also ran
the s-process. [Abridged]
","[{""version"":""v1"",""created"":""Wed, 13 Apr 2005 14:09:24 GMT""}]","2009-11-11"
"astro-ph/0504284","Nicola Brassington","N. J. Brassington (1), A. M. Read (2), T. J. Ponman (1) ((1)
  University of Birmingham, (2) University of Leicester)","Chandra Observations of the Interacting Galaxies NGC 3395/3396 (Arp 270)","18 pages, 16 figures, accepted for publication in MNRAS","Mon.Not.Roy.Astron.Soc. 360 (2005) -","10.1111/j.1365-2966.2005.09071.x",,"astro-ph",,"  In this paper we present the results of a 20 ks high resolution Chandra X-ray
observation of the peculiar galaxy pair NGC 3395/3396, a system at a very early
stage of merging, and less evolved than the famous Antennae and Mice merging
systems. Previously unpublished ROSAT HRI data are also presented. The point
source population and the hot diffuse gas in this system are investigated, and
compared with other merging galaxy pairs. 16 X-ray point sources are detected
in Arp 270, 7 of which are classified as ULXs (Lx > 10^39 erg/s). From spectral
fits and the age of the system it seems likely that these are predominantly
high mass X-ray binaries. The diffuse gas emits at a global temperature of ~0.5
keV, consistent with temperatures observed in other interacting systems, and we
see no evidence of the starburst-driven hot gaseous outflows seen in more
evolved systems such as The Mice and The Antennae. It is likely that these
features are absent from Arp 270 as the gas has had insufficient time to break
out of the galaxy disks. 32% of the luminosity of Arp 270 arises from the
diffuse gas in the system, this is low when compared to later stage merging
systems and gives further credence that this is an early stage merger.
Comparing the ULX population of Arp 270 to other merging systems, we derive a
relationship between the star formation rate of the system, indicated by Lfir,
and the number (N(ULX)) and luminosity (Lulx) of its ULX population. We find
Nulx proportional to Lfir^0.18 and Lulx proportional to Lfir^0.54. These
relationships, coupled with the relation of the point source X-ray luminosity
(Lxp) to Lk and Lfir+uv (Colbert et al. 2003), indicate that the ULX sources in
an interacting system have contributions from both the old and young stellar
populations.
","[{""version"":""v1"",""created"":""Tue, 12 Apr 2005 21:43:08 GMT""}]","2009-11-11"
