"astro-ph/0511028","Serena Bertone","Serena Bertone (University of Sussex, MPA Garching) and Simon D.M.
  White (MPA Garching)","How do galactic winds affect the Lyalpha forest?","14 pages, 11 figures. Minor changes in the text. Accepted for
  publication in MNRAS","Mon.Not.Roy.Astron.Soc.367:247-258,2006","10.1111/j.1365-2966.2005.09936.x",,"astro-ph",,"  We investigate the effect of galactic winds on the Lyalpha forest in
cosmological simulations of structure and galaxy formation. We combine high
resolution N-body simulations of the evolution of the dark matter with a
semi-analytic model for the formation and evolution of galaxies which includes
detailed prescriptions for the long-term evolution of galactic winds. This
model is the first to describe the evolution of outflows as a two-phase process
(an adiabatic bubble followed by a momentum--driven shell) and to include
metal--dependent cooling of the outflowing material. We find that the main
statistical properties of the Lyalpha forest, namely the flux power spectrum
P(k) and the flux probability distribution function (PDF), are not
significantly affected by winds and so do not significantly constrain wind
models. Winds around galaxies do, however, produce detectable signatures in the
forest, in particular, increased flux transmissivity inside hot bubbles, and
narrow, saturated absorption lines caused by dense cooled shells. We find that
the Lyalpha flux transmissivity is highly enhanced near strongly wind-blowing
galaxies, almost half of all high-redshift galaxies in our sample, in agreement
with the results of Adelberger et al. (2005). Finally, we propose a new method
to identify absorption lines potentially due to wind shells in the Lyalpha
forest: we calculate the abundance of saturated regions in spectra as a
function of region width and we find that the number with widths smaller than
about 1 Angstrom at z=3 and 0.6 Angstrom at z=2 may be more than doubled. This
should be detectable in real spectra.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 16:01:48 GMT""},{""version"":""v2"",""created"":""Wed, 30 Nov 2005 14:39:04 GMT""}]","2009-09-25"
"astro-ph/0511031","Miroslava Dessauges-Zavadsky","M. Dessauges-Zavadsky (1), J. X. Prochaska (2), S. D'Odorico (3), F.
  Calura (4), F. Matteucci (4 and 5) ((1) Observatoire de Geneve, Switzerland;
  (2) UCO/Lick Observatory, University of California at Santa Cruz, USA; (3)
  European Southern Observatory, Germany; (4) Dipartimento di
  Astronomia-Universita di Trieste, Italy; (5) Osservatorio Astronomico di
  Trieste, Italy)","A new comprehensive set of elemental abundances in DLAs - II. Data
  analysis and chemical variation studies","45 pages, 33 figures (high-resolution figures available on request
  from the authors or in the A&A journal). Accepted for publication in A&A",,"10.1051/0004-6361:20053200",,"astro-ph",,"  We present new elemental abundance studies of seven damped Lyman-alpha
systems (DLAs). Together with the four DLAs analyzed in Dessauges-Zavadsky et
al. (2004), we have a sample of eleven DLA galaxies with uniquely comprehensive
and homogeneous abundance measurements. These observations allow one to study
the abundance patterns of 22 elements and the chemical variations in the
interstellar medium of galaxies outside the Local Group. Comparing the
gas-phase abundance ratios of these high redshift galaxies, we found that they
show low RMS dispersions, reaching only up 2-3 times the statistical errors for
the majority of elements. This uniformity is remarkable given that the quasar
sightlines cross gaseous regions with HI column densities spanning over one
order of magnitude and metallicities ranging from 1/55 to 1/5 solar. The
gas-phase abundance patterns of interstellar medium clouds within the DLA
galaxies detected along the velocity profiles show, on the other hand, a high
dispersion in several abundance ratios, indicating that chemical variations
seem to be more confined to individual clouds within the DLA galaxies than to
integrated profiles. The analysis of the cloud-to-cloud chemical variations
within seven individual DLAs reveals that five of them show statistically
significant variations, higher than 0.2 dex at more than 3 sigma. The sources
of these variations are both the differential dust depletion and/or ionization
effects; however, no evidence for variations due to different star formation
histories could be highlighted. These observations place large constraints on
the mixing timescales of protogalaxies and on scenarios of galaxy formation
within the CDM hierarchical theory. Finally, we provide an astrophysical
determination of the oscillator strength of the NiII 1317 transition.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 16:19:20 GMT""}]","2009-11-11"
"astro-ph/0511033","Nate Bastian","N. Bastian, R.P. Saglia, P. Goudfrooij, M. Kissler-Patig, C. Maraston,
  F. Schweizer, and M. Zoccali","Dynamical Mass Estimates for Two Luminous Star Clusters in Galactic
  Merger Remnants","13 pages, 8 figures, accepted A&A. A high-resolution pdf version of
  the paper can be found at
  http://www.star.ucl.ac.uk/~bastian/bastian-dynamical-mass.pdf",,"10.1051/0004-6361:20054177",,"astro-ph",,"  We present high-dispersion spectra of two extremely massive star clusters in
galactic merger remnants. One cluster, W30, is located in the ~500 Myr old
merger remnant NGC 7252 and has a velocity dispersion and effective radius of
sigma=27.5+-2.5 km/s and R_eff=9.3+-1.7 pc, respectively. The other cluster,
G114, located in the ~3 Gyr old merger remnant NGC 1316, is much more compact,
R_eff=4.08+-0.55 pc, and has a velocity dispersion of sigma=42.1+-2.8 km/s.
These measurements allow an estimate of the virial mass of the two clusters,
yielding M_dyn(W30)=1.59(+-0.26) * 10^7 Msun and M_dyn(G114)=1.64(+-0.13) *10^7
Msun. Both clusters are extremely massive, being more than three times heavier
than the most massive globular clusters in the Galaxy. For both clusters we
measure light-to-mass ratios, which when compared to simple stellar population
(SSP) models of the appropriate age, are consistent with a Kroupa-type stellar
mass function. Using measurements from the literature we find a strong age
dependence on how well SSP models (with underlying Kroupa or Salpeter-type
stellar mass functions) fit the light-to-mass ratio of clusters. Based on this
result we suggest that the large scatter in the light-to-mass ratio of the
youngest clusters is not due to variations in the underlying stellar mass
function, but instead to the rapidly changing internal dynamics of young
clusters. Finally, based on the positions of old globular clusters, young
massive clusters (YMCs), ultra-compact dwarf galaxies (UCDs) and dwarf-globular
transition objects (DGTOs) in kappa-space we conclude that 1) UCDs and DGTOs
are consistent with the high mass end of star clusters and 2) YMCs occupy a
much larger parameter space than old globular clusters, consistent with the
idea of preferential disruption of star clusters. (abridged)
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 16:25:06 GMT""}]","2009-11-11"
"astro-ph/0511034","Martin E. Beer","Andrew King","The AGN-starburst connection, Galactic superwinds, and M_BH - sigma","ApJ, in press, 4 pages","Astrophys.J.635:L121-L124,2005","10.1086/499430",,"astro-ph",,"  Recent observations of young galaxies at redshifts z ~ 3 have revealed
simultaneous AGN and starburst activity, as well as galaxy-wide superwinds. I
show that there is probably a close connection between these phenomena by
extending an earlier treatment of the M_BH - sigma relation (King, 2003). As
the black hole grows, an outflow drives a shell into the surrounding gas. This
stalls after a dynamical time at a size determined by the hole's current mass
and thereafter grows on the Salpeter timescale. The gas trapped inside this
bubble cools and forms stars and is recycled as accretion and outflow. The
consequent high metallicity agrees with that commonly observed in AGN
accretion. Once the hole reaches a critical mass this region attains a size
such that the gas can no longer cool efficiently. The resulting energy-driven
flow expels the remaining gas as a superwind, fixing both the M_BH - sigma
relation and the total stellar bulge mass at values in good agreement with
observation. Black hole growth thus produces starbursts and ultimately a
superwind.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 16:52:23 GMT""}]","2009-11-13"
"astro-ph/0511035","Jane Arthur","S. J. Arthur and M. G. Hoare","Hydrodynamics of Cometary Compact HII Regions","Astrophysical Journal Supplement Series in press. 25 pages in emulate
  ApJ style. Revised to correspond to accepted paper",,"10.1086/503899",,"astro-ph",,"  We present numerical radiation-hydrodynamic simulations of cometary HII
regions for a number of champagne flow and bowshock models. For the champagne
flow models we study smooth density distributions with both steep and shallow
gradients. We also consider cases where the ionizing star has a strong stellar
wind, and cases in which the star additionally has a proper motion within the
ambient density gradient. We present simulated emission-measure maps and
long-slit spectra of our results. Our numerical models are not tailored to any
particular object but comparison with observations from the literature shows
that, in particular, the models combining density gradients and stellar winds
are able to account for both the morphology and radial velocity behavior of
several observed cometary HII regions, such as the well-studied object
G29.96-0.02.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 17:27:38 GMT""},{""version"":""v2"",""created"":""Sun, 21 May 2006 03:38:21 GMT""}]","2009-11-11"
"astro-ph/0511036","N. P. F. Lorente","Nuria P. F. Lorente, Alistair C. H. Glasse and Gillian S. Wright (UK
  Astronomy Technology Centre)","Specsim: The MIRI Medium Resolution Spectrometer Simulator","4 pages, 2 figures; contribution to the proceedings of ADASS XV 2-5
  October, 2005",,,,"astro-ph",,"  MIRI, the Mid-InfraRed Instrument, is one of four instruments being built for
the James Webb Space Telescope. It is being developed jointly between an
European Consortium (21 institutes from 10 countries, under the auspices of
ESA), and the US. MIRI consists of an imager, a coronograph, a low-resolution
spectrograph, and an Integral Field Unit (IFU) Medium Resolution Spectrometer
(MIRI-MRS). The latter will be the first mid-infrared IFU spectrograph, and one
of the first IFUs to be used in a space mission. To give the MIRI community a
preview of the properties of the MIRI-MRS data products before the telescope is
operational, the Specsim tool has been developed to model, in software, the
operation of the spectrometer. Specsim generates synthetic data frames
approximating those which will be taken by the instrument in orbit. The program
models astronomical sources and transforms them into detector frames using the
predicted optical properties of the telescope and MIRI. These frames can then
be used to illustrate and inform a range of operational activities, including
data calibration strategies and the development and testing of the data
reduction software for the MIRI-MRS. Specsim will serve as a means of
communication between the many consortium members by providing a way to easily
illustrate the performance of the spectrometer under different circumstances,
tolerances of components and design scenarios.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 16:50:07 GMT""}]","2007-05-23"
"astro-ph/0511037","Ivan Minchev D","I. Minchev and A. C. Quillen","Disk heating by more than one spiral density wave","20 pages, 13 figures. Submitted to MNRAS","Mon.Not.Roy.Astron.Soc.368:623,2006","10.1111/j.1365-2966.2006.10129.x",,"astro-ph",,"  We consider a differentially rotating, 2D stellar disk perturbed by two
steady state spiral density waves moving at different patterns speeds. Our
investigation is based on direct numerical integration of initially circular
test-particle orbits. We examine a range of spiral strengths and spiral speeds
and show that stars in this time dependent gravitational field can be heated
(their random motions increased).This is particularly noticeable in the
simultaneous propagation of a 2-armed spiral density wave near the corotation
resonance (CR), and a weak 4-armed one near the inner and outer 4:1 Lindblad
resonances. In simulations with 2 spiral waves moving at different pattern
speeds we find: (1) the variance of the radial velocity, sigma_R^2, exceeds the
sum of the variances measured from simulations with each individual pattern;
(2) sigma_R^2 can grow with time throughout the entire simulation; (3)
sigma_R^2 is increased over a wider range of radii compared to that seen with
one spiral pattern; (4) particles diffuse radially in real space whereas they
don't when only one spiral density wave is present. Near the CR with the
stronger, 2-armed pattern, test particles are observed to migrate radially.
These effects take place at or near resonances of both spirals so we interpret
them as the result of stochastic motions. This provides a possible new
mechanism for increasing the stellar velocity dispersion in galactic disks. If
multiple spiral patterns are present in the Galaxy we predict that there should
be large variations in the stellar velocity dispersion as a function of radius.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 17:06:27 GMT""}]","2008-11-26"
"astro-ph/0511038","Caroline Schoenaers","C. Schoenaers and A. E. Lynas-Gray","Line-profile variations in pulsating subdwarf-B stars as a pulsation
  mode diagnostic","8 pages, 4 figures. To appear in Baltic Astronomy, proceedings of the
  2nd meeting on Hot Subdwarf Stars, La Palma, June 2005",,,,"astro-ph",,"  In previous attempts to perform seismic modelling of pulsating subdwarf-B
stars, various mode identification techniques are used with uncertain results.
We investigated a method so far neglected in sdB stars, but very successful for
Main Sequence pulsators, that is, mode identification from the line-profile
variations caused by stellar pulsation. We report the calculation of
time-resolved synthetic spectra for sdB stars pulsating with various
combinations of pulsation modes; these calculations were carried out over
appropriate ranges of effective temperature, surface gravity and helium
abundances. Preliminary tests using these synthetic line-profile variations
demonstrated their potential for mode identification by comparison with
observation.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 17:34:29 GMT""}]","2007-05-23"
"astro-ph/0511039","David N. Burrows","David N. Burrows, P. Romano, O. Godet, A. Falcone, C. Pagani, G.
  Cusumano, S. Campana, G. Chincarini, J. E. Hill, P. Giommi, M. R. Goad, J. A.
  Kennea, S. Kobayashi, P. Meszaros, J. A. Nousek, J. P. Osborne, P. T.
  O'Brien, K. L. Page, G. Tagliaferri, B. Zhang, and the Swift XRT team","Swift XRT Observations of X-ray Flares in GRB Afterglows","7 pages, 12 figures, X-Ray Universe 2005 conference proceedings",,,,"astro-ph",,"  The Swift XRT has been observing GRB afterglows since December 23, 2004.
Three-quarters of these observations begin within 300 s of the burst onset,
providing an unprecendented look at the behavior of X-ray emission from GRB
afterglows in the first few hours after the burst. While most of the early
afterglows have smoothly declining lightcurves, a substantial fraction has
large X-ray flares on short time-scales. We suggest that these flares provide
support for models with extended central engine activity producing late-time
internal shocks.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 20:55:02 GMT""},{""version"":""v2"",""created"":""Tue, 1 Nov 2005 22:14:13 GMT""}]","2007-05-23"
"astro-ph/0511040","Perivolaropoulos Leandros","S. Nesseris and L. Perivolaropoulos","Comparison of the Legacy and Gold SnIa Dataset Constraints on Dark
  Energy Models","Extended statistical analysis. No changes in results. Accepted in
  Phys. Rev. D (to appear). The mathematica files with the numerical analysis
  of the paper are available at http://leandros.physics.uoi.gr/snls.htm","Phys.Rev.D72:123519,2005","10.1103/PhysRevD.72.123519",,"astro-ph gr-qc hep-ph",,"  We have performed a comparative analysis of three recent and reliable SnIa
datasets available in the literature: the Full Gold (FG) dataset (157 data
points $0<z<1.75$), a Truncated Gold (TG) dataset (140 data points $0<z<1$) and
the most recent Supernova Legacy Survey (SNLS) dataset (115 data points
$0<z<1$). We have analyzed and compared the likelihood of cosmological constant
and dynamical dark energy parametrizations allowing for crossing of the phantom
divide line (PDL). We find that even though the constraints obtained using the
three datasets are consistent with each other at the 95% confidence level, the
latest (SNLS) dataset shows distinct trends which are not shared by the Gold
datasets. We find that the best fit dynamical $w(z)$ obtained from the SNLS
dataset does not cross the PDL $w=-1$ and remains above and close to the $w=-1$
line for the whole redshift range $0<z<1$ showing no evidence for phantom
behavior. The LCDM parameter values ($w_0=-1$, $w_1=0$) almost coincide with
the best fit parameters of the dynamical $w(z)$ parametrizations. In contrast,
the best fit dynamical $w(z)$ obtained from the Gold datasets (FG and TG)
clearly crosses the PDL and departs significantly from the PDL $w=-1$ line
while the LCDM parameter values are about $2\sigma$ away from the best fit
$w(z)$. In addition, the $(\Omega_{0m},\Omega_\Lambda)$ parameters in a LCDM
parametrization without a flat prior, fit by the SNLS dataset, favor the
minimal flat LCDM concordance model. The corresponding fit with the Gold
datasets mildly favors a closed universe and the flat LCDM parameter values are
$1\sigma - 2\sigma$ away from the best fit $(\Omega_{0m},\Omega_\Lambda)$.
","[{""version"":""v1"",""created"":""Tue, 1 Nov 2005 18:32:29 GMT""},{""version"":""v2"",""created"":""Thu, 10 Nov 2005 14:02:06 GMT""},{""version"":""v3"",""created"":""Fri, 2 Dec 2005 08:10:12 GMT""}]","2008-11-26"
