"astro-ph/0511686","Jin H. An","J. An (1,2), N. W. Evans (1) ((1) IoA Cambridge, (2) MKI-MIT)","A Cusp Slope -- Central Anisotropy Theorem","to appear in ApJ (May 2006). (v4 - updated for styles and typos; v3 -
  a new simpler proof for beta>1/2; v2 - results slightly changed for divergent
  potentials)","Astrophys.J. 642 (2006) 752-758","10.1086/501040",,"astro-ph math-ph math.MP",,"  For a wide class of self-gravitating systems, we show that if the density is
cusped like 1/r^{gamma} near the center, then the limiting value of the
anisotropy parameter beta = 1 - <v_T^2>/(2<v_r^2>) at the center may not be
greater than (gamma/2). Here, <v_r^2> and <v_T^2> are the radial and tangential
velocity second moments. This follows from the non-negativity of the phase
space density. We compare this theorem to other proposed relations between the
cusp slope and the central anisotropy to clarify their applicabilities and
underlying assumptions. The extension of this theorem to tracer populations in
an externally imposed potential is also derived. In particular, for stars
moving in the vicinity of a central black hole, this reduces to gamma >=
beta+(1/2), indicating that an isotropic system in Keplerian potential should
be cusped at least as steep as 1/r^{0.5}. Similar limits have been noticed
before for specific forms of the distribution function, but here we establish
this as a general result.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 19:59:44 GMT""},{""version"":""v2"",""created"":""Wed, 30 Nov 2005 18:00:30 GMT""},{""version"":""v3"",""created"":""Thu, 1 Dec 2005 17:58:35 GMT""},{""version"":""v4"",""created"":""Mon, 27 Mar 2006 22:12:07 GMT""}]","2007-05-23"
"astro-ph/0511687","Jin H. An","N. W. Evans (1), J. An (1,2) ((1) IoA Cambridge, (2) MKI-MIT)","Distribution function of the dark matter","to appear in PRD, including 3 figures, typo corrected","Phys.Rev. D73 (2006) 023524","10.1103/PhysRevD.73.023524",,"astro-ph hep-th",,"  There is good evidence from N-body simulations that the velocity distribution
in the outer parts of halos is radially anisotropic, with the kinetic energy in
the radial direction roughly equal to the sum of that in the two tangential
directions. We provide a simple algorithm to generate such cosmologically
important distribution functions. Introducing r_E(E), the radius of the largest
orbit of a particle with energy E, we show how to write down almost trivially a
distribution function of the form f(E,L)=g(r_E)/L for any spherical model --
including the NFW profile. We in addition give the generic form of the
distribution function for any model with a local density power-law index and
anisotropy parameter, and provide limiting forms appropriate for the central
parts and envelopes of dark matter halos. From those, we argue that, regardless
of the anisotropy, the density fall-off at large radii must evolve to 1/r^4 or
steeper ultimately.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 23:06:13 GMT""},{""version"":""v2"",""created"":""Thu, 19 Jan 2006 21:15:59 GMT""}]","2007-05-23"
"astro-ph/0511704","Alejandra Recio-Blanco","A. Recio-Blanco, A. Aparicio, G. Piotto, F. De Angeli, S.G. Djorgovski","Multivariate Analysis of Globular Cluster's Horizontal Branch
  Morphology: searching for the second parameter","Accepted for publication in Astronomy & Astrophysics",,"10.1051/0004-6361:20053006",,"astro-ph",,"  The interpretation of globular cluster horizontal branch (HB) morphology is a
classical problem that can significantly blur our understanding of stellar
populations. In this paper, we present a new multivariate analysis connecting
the effective temperature extent of the HB with other cluster parameters. The
work is based on Hubble Space Telescope photometry of 54 Galactic globular
clusters. The present study reveals an important role of the total mass of the
globular cluster on its HB morphology. More massive clusters tend to have HBs
more extended to higher temperatures. For a set of three input variables
including the temperature extension of the HB, [Fe/H] and M_V, the first two
eigenvectors account for the 90% of the total sample variance. Possible effects
of cluster self-pollution on HB morphology, eventually stronger in more massive
clusters, could explain the results here derived.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 17:09:02 GMT""}]","2009-11-11"
"astro-ph/0511705","Martin Kilbinger","Dipak Munshi (1,2), Martin Kilbinger (3) ((1) IoA Cambridge, (2)
  Cavendish Lab. Cambridge, (3) AIfA Bonn)","Principal Component Analysis of Weak Lensing Surveys","13 pages, 17 figures. A&A in press, matches the version to be
  published","Astron.Astrophys.452:63,2006","10.1051/0004-6361:20054586",,"astro-ph",,"  We study degeneracies between cosmological parameters and measurement errors
from cosmic shear surveys using a principal component analysis of the Fisher
matrix. We simulate realistic survey topologies with non-uniform sky coverage,
and quantify the effect of survey geometry, depth and noise from intrinsic
galaxy ellipticities on the parameter errors. This analysis allows us to
optimise the survey geometry. Using the shear two-point correlation functions
and the aperture mass dispersion, we study various degeneracy directions in a
multi-dimensional parameter space spanned by Omega_m, Omega_Lambda, sigma_8,
the shape parameter Gamma, the spectral index n_s, along with parameters that
specify the distribution of source galaxies. If only three parameters are to be
obtained from weak lensing data, a single principal component is dominant and
contains all information about the main parameter degeneracies and their
errors. The variance of the dominant principal component of the Fisher matrix
shows a minimum for survey strategies which have small cosmic variance and
measure the shear correlation up to several degrees [abridged].
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 16:57:36 GMT""},{""version"":""v2"",""created"":""Sun, 27 Nov 2005 15:21:54 GMT""},{""version"":""v3"",""created"":""Tue, 6 Dec 2005 12:40:08 GMT""},{""version"":""v4"",""created"":""Wed, 1 Mar 2006 10:37:37 GMT""}]","2009-11-13"
"astro-ph/0511706","Carlos Carrasco-Gonz\'alez","C. Carrasco-Gonz\'alez, R. L\'opez, A. Gyulbudaghian, G. Anglada, C.W.
  Lee","A new radial system of dark globules in Monoceros","4 pages, 3 Figures. Accepted by Astronomy & Astrophysics Letters",,"10.1051/0004-6361:200500221",,"astro-ph",,"  Aims. We analyze the LBN 978 HII region in order to study the HII/molecular
cloud interaction.
  Methods. We used the IAC-80 telescope to image the region with narrow-band
filters and the Very Large Array to obtain a radio continuum map at 3.6 cm. We
also used the DSS2 red images and the NRAO VLA Sky Survey at 20 cm.
  Results. We have discovered a new radial system of dark globules associated
with the LBN 978 HII region, containing a group of at least eight cometary
bright-rimmed globules with the same morphological type. The brightest source
is also detected in the radio continuum. Analysis of optical and radio emission
suggest that this object is photoionized by HD 47432, the central star of the
LBN 978 HII region.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 18:06:39 GMT""}]","2009-11-11"
"astro-ph/0511707","Nadezhda Kudryavtseva","N.A. Kudryavtseva (1), T.B. Pyatunina (2)((1) Astronomy Institute, St.
  Petersburg State University, St. Petersburg, Russia, (2) Institute of Applied
  Astronomy, St. Petersburg, Russia)","A search for periodicity in the light curves of selected blazars","27 pages, 11 figures, accepted for publication in Astronomy Reports","Astron.Rep.50:1-11,2006","10.1134/S106377290601001X",,"astro-ph",,"  We present an analysis of multifrequency light curves of the sources 2223-052
(3C 446), 2230+114 (CTA 102), and 2251+158 (3C 454.3), which had shown evidence
of quasi-periodic activity. The analysis made use of data from the University
of Michican Radio Astronomy Observatory (USA) at 4.8, 8, and 14.5 GHz, as well
as the Metsahovi Radio Astronomy Observatory (Finland) at 22 and 37 GHz.
Application of two different methods (the discrete autocorrelation function and
the method of Jurkevich) both revealed evidence for periodicity in the flux
variations of these sources at essentially all frequencies. The periods derived
for at least two of the sources -- 2223-052 and 2251+158-- are in good
agreement with the time interval between the appearance of successive VLBI
components. The derived periods for 2251+158 (P = 12.4 yr and 2223-052 (P = 5.8
yr) coincide with the periods found earlier by other authors based on optical
light curves.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 17:37:42 GMT""}]","2009-11-13"
"astro-ph/0511708","Timur Rashba","T. I. Rashba, V. B. Semikoz, J. W. F. Valle","Radiative zone solar magnetic fields and g-modes","6 pages, 4 figures; final version to appear in MNRAS","Mon.Not.Roy.Astron.Soc.370:845,2006;
  Mon.Not.Roy.Astron.Soc.370:845-850,2006","10.1111/j.1365-2966.2006.10516.x","IFIC/05-62, MPP-2005-151","astro-ph hep-ph",,"  We consider a generalized model of seismic-wave propagation that takes into
account the effect of a central magnetic field in the Sun. We determine the
g-mode spectrum in the perturbative magnetic field limit using a
one-dimensional Magneto-Hydrodynamics (MHD) picture. We show that central
magnetic fields of about 600-800 kG can displace the pure g-mode frequencies by
about 1%, as hinted by the helioseismic interpretation of GOLF observations.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 17:48:42 GMT""},{""version"":""v2"",""created"":""Tue, 4 Jul 2006 12:42:31 GMT""}]","2008-12-18"
"astro-ph/0511709","William Clavering","William J. Clavering","Comments on the tethered galaxy problem","6 pages, 3 figures, submitted to Am.J.Phys","Am.J.Phys. 74 (2006) 745-750","10.1119/1.2203646",,"astro-ph gr-qc",,"  In a recent paper Davis et al. make the counter intuitive assertion that a
galaxy held `tethered' at a fixed distance from our own could emit blueshifted
light. Moreover, this effect may be derived from the simplest
Friedmann-Robertson-Walker spacetimes and the (0.3,0.7) case which is believed
to be a good late time model of our own universe.
  In this paper we recover the previous authors' results in a more transparent
form. We show how their results rely on a choice of cosmological distance scale
and revise the calculations in terms of observable quantities which are
coordinate independent. By this method we see that, although such a tethering
would reduce the redshift of a receding object, it would not do so sufficiently
to cause the proposed blueshift. The effect is also demonstrated to be much
smaller than conjectured below the largest intergalactic scales. We also
discuss some important issues, raised by this scenario, relating to the
interpretation of redshift and distance in relativistic cosmology.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 18:15:00 GMT""}]","2015-06-24"
"astro-ph/0511710","Lawrence Mudryk","Lawrence R. Mudryk, Yanqin Wu","Resonance Overlap is Responsible for Ejecting Planets in Binary Systems","Accepted for publication in the Astrophyical Journal. Consists of 8
  pages, 6 figures","Astrophys.J.639:423-431,2006","10.1086/499347",,"astro-ph",,"  A planet orbiting around a star in a binary system can be ejected if it lies
too far from its host star. We find that instability boundaries first obtained
in numerical studies can be explained by overlap between sub-resonances within
mean-motion resonances (mostly of the j:1 type). Strong secular forcing from
the companion displaces the centroids of different sub-resonances, producing
large regions of resonance overlap. Planets lying within these overlapping
regions experience chaotic diffusion, which in most cases leads to their
eventual ejection. The overlap region extends to shorter-period orbits as
either the companion's mass or its eccentricity increase. Our analytical
calculations reproduce the instability boundaries observed in numerical studies
and yield the following two additional results. Firstly, the instability
boundary as a function of eccentricity is jagged; thus, the widest stable orbit
could be reduced from previously quoted values by as much as 20%. Secondly,
very high order resonances (e.g., 50:3) do not significantly modify the
instability boundary despite the fact that these weak resonances can produce
slow chaotic diffusion which may be missed by finite-duration numerical
integrations. We present some numerical evidence for the first result. More
extensive experiments are called for to confirm these conclusions. For the
special case of circular binaries, we find that the Hill criterion (based on
the critical Jacobi integral) yields an instability boundary that is very
similar to that obtained by resonance overlap arguments, making the former both
a necessary and a sufficient condition for planet instability.
","[{""version"":""v1"",""created"":""Thu, 24 Nov 2005 19:06:18 GMT""}]","2009-11-13"
"astro-ph/0511712","Anthony Busfield","A. L. Busfield, C. R. Purcell, M. G. Hoare, S. L. Lumsden, T. J. T.
  Moore and R. D. Oudmaijer","Resolving the Kinematic Distance Ambiguity of Southern Massive Young
  Stellar Object Candidates","23 pages, 15 figures, accepted MNRAS","Mon.Not.Roy.Astron.Soc.366:1096-1117,2006","10.1111/j.1365-2966.2005.09909.x",,"astro-ph",,"  We investigate the use of HI data to resolve the near/far ambiguity in
kinematic distances of massive young stellar object (MYSO) candidates.
Kinematic distances were obtained from 13CO 1-0 spectral line observations with
the Mopra Telescope towards 94 candidates selected from the Red MSX Source
(RMS) survey in the fourth Galactic quadrant. HI data from the Southern
Galactic Plane Survey (SPGS) was used in conjunction with the HI
self-absorption technique to determine the near or far distance. We resolved
the kinematic distance ambiguity to 70% of the sources. We can also
simultaneously solve for any multiple line-of-sight component sources. We
discuss the advantages and disadvantages of this technique in comparison with
other methods, and also perform confidence checks on the reliability of using
the HI self-absorption technique. We examined the projected location of these
sources in both the Galactic plane and longitude-velocity diagrams to ascertain
any recognisable spiral arm pattern. Although no obvious spiral pattern was
found when compared to that proposed by Cordes & Lazio, far distance sources
tended to lie on or near spiral arm loci. Near distance sources, however, had
peculiar velocity uncertainties consistent with the separation between the
spiral arms themselves. The longitude-velocity plot shows a more consistent
picture, with tangent points of the spiral arm loci easily seen. We conclude
that using the HI self-absorption technique to determine kinematic distance
ambiguities is a quick and reliable method in most cases, with an 80% success
rate in determining the correct designation of whether an object is at the near
or far distance.
","[{""version"":""v1"",""created"":""Fri, 25 Nov 2005 14:37:44 GMT""}]","2009-11-13"
