"astro-ph/0506022","Sebastian Jester","Sebastian Jester (1), Donald P. Schneider (2), Gordon T. Richards (3),
  Richard F. Green (4), Maarten Schmidt (5), Patrick B. Hall (6), Michael A.
  Strauss (3), Daniel E. Vanden Berk (2), Chris Stoughton (1), James E. Gunn
  (3), Jon Brinkmann (7), Stephen M. Kent (1,8), J. Allyn Smith (9,10), Douglas
  L. Tucker (1), and Brian Yanny (1) ((1) Fermilab, (2) Penn State, (3)
  Princeton, (4) KPNO, (5) Caltech, (6) York U, (7) Apache Point Obs., (8) U
  Chicago, (9) U Wyoming, (10) LANL)","The SDSS View of the Palomar-Green Bright Quasar Survey","23 pages in emulateapj, accepted for publication in AJ","Astron.J.130:873,2005","10.1086/432466","Fermilab PUB-05-016-CD","astro-ph",,"  We investigate the extent to which the Palomar-Green (PG) Bright Quasar
Survey (BQS) is complete and representative of the general quasar population by
comparing with imaging and spectroscopy from the Sloan Digital Sky Survey. A
comparison of SDSS and PG photometry of both stars and quasars reveals the need
to apply a color and magnitude recalibration to the PG data. Using the SDSS
photometric catalog, we define the PG's parent sample of objects that are not
main-sequence stars and simulate the selection of objects from this parent
sample using the PG photometric criteria and errors. This simulation shows that
the effective U-B cut in the PG survey is U-B < -0.71 (rather than the intended
U-B < -0.44), implying a color-related incompleteness. As the color
distribution of bright quasars peaks near U-B=-0.7 and the 2-sigma error in U-B
is comparable to the full width of the color distribution of quasars, the color
incompleteness of the BQS is approximately 50% and essentially random with
respect to U-B color for z<0.5. There is, however, a bias against bright
quasars at 0.5 < z < 1, which is induced by the color-redshift relation of
quasars (although quasars at z>0.5 are inherently rare in bright surveys in any
case). We find no evidence for any other systematic incompleteness when
comparing the distributions in color, redshift, and FIRST radio properties of
the BQS and a BQS-like subsample of the SDSS quasar sample. However, the
application of a bright magnitude limit biases the BQS toward the inclusion of
objects which are blue in g-i, in particular compared to the full range of g-i
colors found among the i-band limited SDSS quasars, and even at i-band
magnitudes comparable to those of the BQS objects.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 19:38:32 GMT""}]","2008-11-26"
"astro-ph/0506023","Stefan Immler","Stefan Immler and K. D. Kuntz","Discovery of X-Ray Emission from Supernova 1970G with Chandra: Filling
  the Void between Supernovae and Supernova Remnants","4 pages, 2 Postscript figures, submitted to ApJL, uses
  emulateapj5.sty","Astrophys.J. 632 (2005) L99-L102","10.1086/497910",,"astro-ph",,"  We report on the discovery of X-ray emission from SN 1970G in M101, 35 years
after its outburst, using deep X-ray imaging with the Chandra X-ray
observatory. The Chandra ACIS spectrum shows that the emission is soft (<2 keV)
and characteristic for the reverse shock region. The X-ray luminosity (1 x
10^37 ergs/s) is likely caused by the interaction of the supernova (SN) shock
with dense circumstellar matter. If the material was deposited by the stellar
wind from the progenitor, a mass-loss rate of (2.6+/-0.4) x 10^-5 M_sun/year is
inferred. Utilizing the high-resolution Chandra ACIS data of SN 1970G and its
environment, we reconstruct the X-ray lightcurve from previous ROSAT HRI, PSPC,
and XMM-Newton EPIC observations, and find a best-fit linear rate of decline of
L \propto t^-s with index s = 1.7+/-0.6 over a period of 12-35 years after the
outburst. As the oldest SN detected in X-rays, SN 1970G allows, for the first
time, direct observation of the transition from a SN to its supernova remnant
(SNR) phase.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 17:04:32 GMT""}]","2009-11-11"
"astro-ph/0506024","Debra Shepherd","D.S. Shepherd (NRAO)","Massive Star Outflows","To be published in the IAU Symposium 227 conference proceedings:
  Massive Star Birth: A Crossroads of Astrophysics See
  http://www.aoc.nrao.edu/~dshepher/science.shtml for a reprint",,"10.1017/S174392130500459X",,"astro-ph",,"  Molecular outflows in the form of wide-angle winds and/or well-collimated
jets are associated with young stellar objects of all luminosities. Independent
studies have established that the mass outflow rate is proportional to
L_bol^0.6 for L_bol = 0.3 to 10^5 L_sun, suggesting that there is a strong link
between accretion and outflow for a wide range of source luminosity and there
is reasonable evidence that accretion-related processes are responsible for
generating massive molecular flows from protostars up to spectral type B0.
Beyond L_bol ~ 10^4 L_sun, O stars generate powerful wide-angle, ionized winds
that can dramatically affect outflow morphology and even call into question the
relationship between outflow and accretion.
  Recently Beuther & Shepherd (2005) proposed an evolutionary scenario in which
massive protostellar flows (up to early B spectral type) begin collimated. Once
the star reaches the Main Sequence, ionizing radiation may affect the balance
between magnetic and plasma pressure, inducing changes in the flow morphology
and energetics. Here I review the properties of outflows from young OB stars,
discuss implications and observational tests of this proposed evolutionary
scenario, and examine differences between low-mass and massive star formation.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 18:11:12 GMT""}]","2009-11-11"
"astro-ph/0506025","Aimee Norton","Aimee A. Norton and Peter A. Gilman","Recovering Solar Toroidal Field Dynamics From Sunspot Location Patterns","This paper is accepted to Astrophysical Journal, September 2005 issue","Astrophys.J. 630 (2005) 1194-1205","10.1086/431961",,"astro-ph",,"  We analyze both Kitt Peak magnetogram data and MDI continuum intensity
sunspot data to search for the following solar toroidal band properties: width
in latitude and the existence of a tipping instability (longitudinal m=1 mode)
for any time during the solar cycle. To determine the extent which we can
recover the toroidal field dynamics, we forward model artificially generated
sunspot distributions from subsurface toroidal fields we assigned certain
properties. We analyzed two sunspot distribution parameters using MDI and model
data: the average latitudinal separation of sunspot pairs as a function of
longitudinal separation, and the number of sunspot pairs creating a given angle
with respect to the E-W direction. A toroidal band of 10 degrees width with a
constant tipping of 5 degrees best fits MDI data early in the solar cycle. A
toroidal band of 20 degrees width with a tipping amplitude decreasing in time
from 5 to 0 degrees best fits MDI data late in the solar cycle. Model data
generated by untipped toroidal bands cannot fit MDI high latitude data and can
fit only one parameter at low latitudes. Tipped toroidal bands satisfy chi
squared criteria at both high and low latitudes. We conclude this is evidence
to reject the null hypothesis - that toroidal bands in the solar tachocline do
not experience a tipping instability - in favor of the hypothesis that the
toroidal band experiences an m=1 tipping instability. Our finding that the band
widens from ~10 degrees early in the solar cycle to ~20 degrees late in the
solar cycle may be explained in theory by magnetic drag spreading the toroidal
band due to altered flow along the tipped field lines.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 18:16:18 GMT""}]","2009-11-11"
"astro-ph/0506026","Jurgen Knodlseder","J. Kn\""odlseder, P. Jean, V. Lonjou, G. Weidenspointner, N. Guessoum,
  W. Gillard, G. Skinner, P. von Ballmoos, G. Vedrenne, J.-P. Roques, S.
  Schanne, B. Teegarden, V. Sch\""onfelder, C. Winkler","The all-sky distribution of 511 keV electron-positron annihilation
  emission","accepted for publication in A&A","Astron.Astrophys.441:513-532,2005","10.1051/0004-6361:20042063",,"astro-ph",,"  We present a map of 511 keV electron-positron annihilation emission, based on
data accumulated with the SPI spectrometer aboard ESA's INTEGRAL gamma-ray
observatory, that covers approximately 95% of the celestial sphere. 511 keV
line emission is significantly detected towards the galactic bulge region and,
at a very low level, from the galactic disk. The bulge emission is highly
symmetric and is centred on the galactic centre with an extension of 8 deg. The
emission is equally well described by models that represent the stellar bulge
or halo populations. The disk morphology is only weakly constrained by the
present data, being compatible with both the distribution of young and old
stellar populations. The 511 keV line flux from the bulge and disk components
is 1.05e-3 ph cm-2 s-1 and 0.7e-3 ph cm-2 s-1, respectively, corresponding to a
bulge-to-disk flux ratio in the range 1-3. Assuming a positronium fraction of
0.93 this translates into annihilation rates of 1.5e43 s-1 and 3e42 s-1,
respectively. The ratio of the bulge luminosity to that of the disk is in the
range 3-9. We find no evidence for a point-like source in addition to the
diffuse emission, down to a typical flux limit of 1e-4 ph cm-2 s-1. We also
find no evidence for the positive latitude enhancement that has been reported
from OSSE measurements; our 3 sigma upper flux limit for this feature is 1.5e-4
ph cm-2 s-1. The disk emission can be attributed to the beta+ decay of the
radioactive species 26Al and 44Ti. The bulge emission arises from a different
source which has only a weak or no disk component. We suggest that Type Ia
supernovae and/or low-mass X-ray binaries are the prime candidates for the
source of the galactic bulge positrons. Light dark matter annihilation could
also explain the observed 511 keV bulge emission characteristics.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 18:47:26 GMT""}]","2008-11-26"
"astro-ph/0506027","Christopher M. Johns-Krull","D. J. Bercik, G. H. FIsher, C. M. Johns-Krull, W. P. Abbett","Convective Dynamos and the Minimum X-ray Flux in Main Sequence Stars","ApJ, accepted, 30 pages with 7 figures","Astrophys.J. 631 (2005) 529-539","10.1086/432407",,"astro-ph",,"  The objective of this paper is to investigate whether a convective dynamo can
account quantitatively for the observed lower limit of X-ray surface flux in
solar-type main sequence stars. Our approach is to use 3D numerical simulations
of a turbulent dynamo driven by convection to characterize the dynamic
behavior, magnetic field strengths, and filling factors in a non-rotating
stratified medium, and to predict these magnetic properties at the surface of
cool stars. We use simple applications of stellar structure theory for the
convective envelopes of main-sequence stars to scale our simulations to the
outer layers of stars in the F0--M0 spectral range, which allows us to estimate
the unsigned magnetic flux on the surface of non-rotating reference stars. With
these estimates we use the recent results of \citet{Pevtsov03} to predict the
level of X-ray emission from such a turbulent dynamo, and find that our results
compare well with observed lower limits of surface X-ray flux. If we scale our
predicted X-ray fluxes to \ion{Mg}{2} fluxes we also find good agreement with
the observed lower limit of chromospheric emission in K dwarfs. This suggests
that dynamo action from a convecting, non-rotating plasma is a viable
alternative to acoustic heating models as an explanation for the basal emission
level seen in chromospheric, transition region, and coronal diagnostics from
late-type stars.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 18:49:08 GMT""}]","2009-11-11"
"astro-ph/0506028","Valentin Dimitrov Ivanov","Valentin D. Ivanov (ESO), Radostin Kurtev (Univ. de Valparaiso,
  Chile), Jordanka Borissova (ESO)","Red giant branch stars as probes of stellar populations. II. Properties
  of the newly discovered globular cluster GLIMPSE-C01","A&A accepted; 6 pages, 7 figures (one in jpg format, available upon
  request from the authors as postscript)",,"10.1051/0004-6361:20053093",,"astro-ph",,"  Deep near infrared photometry of the newly discovered Galactic globular
Cluster GLIMPSE-C01 is reported. We derived for the first time the metal
abundance of this object from the slope of the RGB: [Fe/H]=-1.61+/-0.14 in the
scale of Zinn (as implemented in Harris 1996), [Fe/H]=-1.44+/-0.12 in the scale
of Caretta & Gratton (1997), and [Fe/H]=-1.12+/-0.12 in the scale of Ferraro et
al. (1999). The tip and the clump of the red giant branch were used to confirm
the estimates of Kobulnicky et al. (2005), placing the cluster at D~3.7+/-0.8
kpc, behind A_v~15 mag of visual extinction. The best fit to the radial surface
brightness profile with a single-mass King's model (1962) yielded core radius
r_c=0.78 arcmin, tidal radius r_t=27 arcmin, and central concentration c=1.54.
  Finally, we estimate the number of the ""missing"" globulars in the central
region of the Milky Way. Based on the spatial distribution of the known
clusters, and assuming radial symmetry around the Galactic center, we conclude
that the Milky Way contains at least 10+/-3 undiscovered objects. The
distribution of known clusters in the bulge seem to resemble the orientation of
the Milky Way bar.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 19:02:44 GMT""}]","2009-11-11"
"astro-ph/0506029","Peter Brown","P. J. Brown, S. T. Holland, C. James, P. Milne, P. W. A. Roming, K. O.
  Mason, K. L. Page, A. P. Beardmore, D. Burrows, A. Morgan, C. Gronwall, A. J.
  Blustin, P. Boyd, M. Still, A. Breeveld, M. de Pasquale, S. Hunsberger, M.
  Ivanushkina, W. Landsman, K. McGowan, T. Poole, S. Rosen, P. Schady and N.
  Gehrels","Ultraviolet, Optical, and X-Ray Observations of the Type Ia Supernova
  2005am with Swift","15 pages, including 3 figures and 2 tables, submitted to
  Astrophysical Journal","Astrophys.J.635:1192-1196,2005","10.1086/497437",,"astro-ph",,"  We present ultraviolet and optical light curves in six broadband filters and
grism spectra obtained by Swift's Ultraviolet/Optical Telescope for the Type Ia
supernova SN2005am. The data were collected beginning about four days before
the B-band maximum, with excellent coverage of the rapid decline phase and
later observations extending out to 69 days after the peak. The optical and
near UV light curve match well those of SN1992A. The other UV observations
constitute the first set of light curves shorter than 2500 Angstroms and allow
us to compare the light curve evolution in three UV bands. The UV behavior of
this and other low redshift supernovae can be used to constrain theories of
progenitor evolution or to interpret optical light curves of high redshift
supernovae. Using Swift's X-Ray Telescope, we also report the upper limit to
SN2005am's X-ray luminosity to be 1.77 x 10^40 erg s^-1 in the 0.3--10 keV
range from 58,117 s of exposure time.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 19:21:30 GMT""}]","2010-03-19"
"astro-ph/0506030","Dragan Huterer","Dragan Huterer (KICP Chicago), Masahiro Takada (Tohoku), Gary
  Bernstein (Penn) and Bhuvnesh Jain (Penn)","Systematic Errors in Future Weak Lensing Surveys: Requirements and
  Prospects for Self-Calibration","20 pages, 9 figures, to be submitted to MNRAS. Comments are welcome","Mon.Not.Roy.Astron.Soc.366:101-114,2006","10.1111/j.1365-2966.2005.09782.x",,"astro-ph",,"  We study the impact of systematic errors on planned weak lensing surveys and
compute the requirements on their contributions so that they are not a dominant
source of the cosmological parameter error budget. The generic types of error
we consider are multiplicative and additive errors in measurements of shear, as
well as photometric redshift errors. In general, more powerful surveys have
stronger systematic requirements. For example, for a SNAP-type survey the
multiplicative error in shear needs to be smaller than 1%(fsky/0.025)^{-1/2} of
the mean shear in any given redshift bin, while the centroids of photometric
redshift bins need to be known to better than 0.003(fsky/0.025)^{-1/2}. With
about a factor of two degradation in cosmological parameter errors, future
surveys can enter a self-calibration regime, where the mean systematic biases
are self-consistently determined from the survey and only higher-order moments
of the systematics contribute. Interestingly, once the power spectrum
measurements are combined with the bispectrum, the self-calibration regime in
the variation of the equation of state of dark energy w_a is attained with only
a 20-30% error degradation.
","[{""version"":""v1"",""created"":""Thu, 2 Jun 2005 14:25:00 GMT""}]","2010-04-06"
"astro-ph/0506031","Slavko Bogdanov","Slavko Bogdanov, Jonathan E. Grindlay, and Maureen van den Berg","An X-ray Variable Millisecond Pulsar in the Globular Cluster 47 Tucanae:
  Closing the Link to Low Mass X-ray Binaries","8 pages, 4 figures, accepted for publication in the Astrophysical
  Journal","Astrophys.J. 630 (2005) 1029-1036","10.1086/432249",,"astro-ph",,"  We report the discovery of peculiar X-ray spectral variability in the binary
radio millisecond pulsar PSR J0024--7204W in the globular cluster 47 Tucanae.
The observed emission consists of a dominant non-thermal component, which is
eclipsed for a portion of the orbit, and a thermal component, which appears to
be persistent. We propose that the non-thermal X-rays originate in a
relativistic intrabinary shock, formed due to interaction between the
relativistic particle wind from the pulsar and matter from the main-sequence
companion star, while the thermal photons are from the heated magnetic polar
caps of the millisecond pulsar. At optical wavelengths, the emission exhibits
large-amplitude variations at the orbital period, which can be attributed to
heating of one side of the tidally-locked secondary star by the pulsar wind.
The observed X-ray and optical properties of PSR J0024--7204W are remarkably
similar to those of the low mass X-ray binary and X-ray millisecond pulsar SAX
J1808.4--3658 in quiescence. This supports the conjecture that the non-thermal
X-ray emission and optical modulations seen in the SAX J1808.4--3658 system in
a quiescent state are due to interaction between the wind from a reactivated
rotation-powered pulsar and matter from the companion star. The striking
similarities between the two systems provide support for the long-sought
connection between millisecond radio pulsars and accreting neutron star
systems.
","[{""version"":""v1"",""created"":""Wed, 1 Jun 2005 20:02:17 GMT""}]","2009-11-11"
