"astro-ph/0508434","Combes Francoise","F. Combes (Observatoire de Paris, LERMA)","Polar ring galaxies and warps","8 pages, 3 figures, to appear in the XXIst IAP Colloquium ""Mass
  Profiles and Shapes of Cosmological Structures"", Paris 4-9 July 2005, France,
  (Eds.) G. Mamon, F. Combes, C. Deffayet, B. Fort, EAS Publications Series",,"10.1051/eas:2006054",,"astro-ph",,"  Polar ring galaxies, where matter is in equilibrium in perpendicular orbits
around spiral galaxies, are ideal objects to probe the 3D shapes of dark matter
halos. The conditions to constrain the halos are that the perpendicular system
does not strongly perturb the host galaxy, or that it is possible to derive
back its initial shape, knowing the formation scenario of the polar ring. The
formation mechanisms are reviewed: mergers, tidal accretion, or gas accretion
from cosmic filaments. The Tully-Fisher diagram for polar rings reveals that
the velocity in the polar plane is higher than in the host plane, which can
only be explained if the dark matter is oblate and flattened along the polar
plane. Only a few individual systems have been studied in details, and 3D
shapes of their haloes determined by several methods. The high frequency of
warps could be explained by spontaneous bending instability, if the disks are
sufficiently self-gravitating, which can put constraints on the dark matter
flattening.
","[{""version"":""v1"",""created"":""Sat, 20 Aug 2005 17:41:32 GMT""}]","2009-11-11"
"astro-ph/0508435","Qirong Yuan","Qirong Yuan (1 and 2), Lifang Zhao (1), Yanbin Yang (2), Zhonglue Wen
  (2) and Xu Zhou (2) ((1) Department of Physics, Nanjing Normal University,
  China, (2) National Astronomical Observatories, CAS, Beijing, China)","Morphological Dependence of Star Formation Properties for the Galaxies
  in the Merging Galaxy Cluster A2255","21 pages, including 7 EPS figures and 1 tables, uses aastex.cls,
  Accepted by the AJ","Astron.J.130:2559-2565,2005","10.1086/497390","NJNU-PHYS-0521","astro-ph",,"  The merging cluster of galaxies A2255 is covered by the Sloan Digital Sky
Survey (SDSS) survey. In this paper we perform a morphological classification
on the basis of the SDSS imaging and spectral data, and investigate the
morphological dependence of the star formation rates (SFRs) for these member
galaxies. As we expect, a tight correlation between the normalized SFR by
stellar mass (SFR/M$_*$) and the H$\alpha$ equivalent width is found for the
late-type galaxies in A2255. The correlation of SFR/M$_*$ with the continuum
break strength at 4000 \AA is also confirmed. The SFR/M$_*$ - M$_*$ correlation
is found for both the early- and late-type galaxies, indicating that the star
formation activity tends to be suppressed when the assembled stellar mass
M$_*$) increases, and this correlation is tighter and steeper for the late-type
cluster galaxies. Compared with the mass range of field spiral galaxies, only
two massive late-type galaxies with M$_*>10^{11}$ M$_{\odot}$ are survived in
A2255, suggesting that the gas disks of massive spiral galaxies could have been
tidally stripped during cluster formation. Additionally, the SFR variation with
the projected radial distance are found to be heavily dependent upon galaxy
morphology: the early-type galaxies have a very weak inner decrease in
SFR/M$_*$, while the inner late-type galaxies tend to have higher SFR/M$_*$
values than the outer late-types. This may suggest that the galaxy-scale
turbulence stimulated by the merging of subclusters might have played different
roles on early- and late-type galaxies, which leads to a suppression of the
star formation activity for E/S0 galaxies and a SFR enhancement for spiral and
irregular galaxies.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 06:23:34 GMT""}]","2008-11-26"
"astro-ph/0508436","Weike Xiao","Weike Xiao, Chang Peng, Xianfeng Ye, Heng Hao","Detecting a physical difference between the CDM halos in simulation and
  in nature","5 pages, 4 figures, ApJ Letters submitted. Comments and suggestions
  welcome",,"10.1088/0256-307X/23/5/080",,"astro-ph",,"  Numerical simulation is an important tool to help us understand the process
of structure formation in the universe. However many simulation results of cold
dark matter (CDM) halos on small scale are inconsistent with observations: the
central density profile is too cuspy and there are too many substructures. Here
we point out that these two problems may be connected with a hitherto
unrecognized bias in the simulation halos. Although CDM halos in nature and in
simulation are both virialized systems of collisionless CDM particles,
gravitational encounter cannot be neglected in the simulation halos because
they contain much less particles. We demonstrate this by two numerical
experiments, showing that there is a difference on the microcosmic scale
between the natural and simulation halos. The simulation halo is more akin to
globular clusters where gravitational encounter is known to lead to such
drastic phenomena as core collapse. And such artificial core collapse process
appears to link the two problems together in the bottom-up scenario of
structure formation in the $\Lambda$CDM universe. The discovery of this bias
also has implications on the applicability of the Jeans Theorem in Galactic
Dynamics.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 08:46:59 GMT""}]","2009-11-11"
"astro-ph/0508437","\""Umit Kizilo\u{g}lu","U. Kiziloglu, N. Kiziloglu, A. Baykal (Physics Department, Middle East
  Technical University, Ankara, Turkey)","ROTSE observations of the young cluster IC 348","15 pages, 14 figures, accepted for publication in Astronomical
  Journal","Astron.J.130:2766-2777,2005","10.1086/497643",,"astro-ph",,"  CCD observations of stars in the young cluster IC 348 were obtained from 2004
August to 2005 January with a 0.45 m ROTSEIIId robotic reflecting telescope at
the Turkish National Observatory site, Bakirlitepe, Turkey. The timing analysis
of selected stars whose X-Ray counterpart were detected by Chandra X-Ray
Observatory were studied. The time series of stars were searched for rotational
periodicity by using different period search methods. 35 stars were found to be
periodic with periods ranging from 0.74 to 32.3 days. Eighteen of the 35
periodic stars were new detections. Four of the new detections were CTTSs and
the others were WTTSs and G type (or unknown spectral class) stars. In this
study, we confirmed the stability of rotation periods of TTauri stars. The
periods obtained by Cohen et al. and us were different by 1%. We also confirmed
the 3.24 h pulsation period of H254 which is a delta Scuti type star as noted
by Ripepi et al. but the other periods detected by them were not found. We
examined correlation between X-ray luminosity and rotational period of our
sample of TTSs. There is a decline in the rotational period with X-ray
luminosity for late type TTSs.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 09:50:38 GMT""}]","2008-11-26"
"astro-ph/0508438","Bjorn Emonts","B. H. C. Emonts (1), R. Morganti (1,2), T. A. Oosterloo (1,2), J. M.
  van der Hulst (1), C. N. Tadhunter (3), G. van Moorsel (4), J. Holt (3) ((1)
  Kapteyn Inst. Groningen, (2) ASTRON, (3) Sheffield Univ., (4) NRAO)","Merger-origin of radio galaxies investigated with H I observations","5 pages, 3 figures. Proceedings of the ""Granada Workshop on High
  Redshift Radio Galaxies"", Spain, April 18 - 20, 2005. To appear in AN, ed. M.
  Villar-Martin. A full resolution version can be found at
  http://www.astro.rug.nl/~emonts/emontsAN2005PS.ps.gz",,"10.1002/asna.200510494",,"astro-ph",,"  We present results of an HI study of a complete sample of nearby radio
galaxies. Our goal is to investigate whether merger or interaction events could
be at the origin of the radio-AGN activity. Around five of our radio galaxies,
hosted mainly by early-type galaxies, we detect extended HI in emission. In
most cases this HI is distributed in large (up to 190 kpc) and massive (up to
M(HI) ~ 10^10 M(sun)) disk- or ring-like structures, that show fairly regular
rotation around the host galaxy. This suggests that in these systems a major
merger did occur, but at least several Gyr ago. For the HI-rich radio galaxy B2
0648+27 we confirm such a merger origin through the detection of a
post-starburst stellar population that dominates the visible light throughout
this system. The timescale of the current episode of radio-AGN activity in our
HI-rich radio galaxies is many orders of magnitude smaller than the merger
timescales. Therefore the radio-AGN activity either started late in the
lifetime of the merger event, or is not directly related to the merger event at
all. Another intriguing result is that the HI-rich (> 10^9 M(sun)) radio
galaxies in our sample all have compact radio sources, while none of the
extended radio sources contain these amounts of extended HI. This strongly
suggests that there is a relation between the size of the radio jet and the
presence of large amounts of neutral gas associated with the host galaxy.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 13:46:04 GMT""}]","2009-11-11"
"astro-ph/0508439","Katherine E. McGowan","Katherine E. McGowan (1,2), Silvia Zane (1), Mark Cropper (1), W.
  Thomas Vestrand (2), Cheng Ho (2) ((1) MSSL, (2) LANL)","Evidence for surface cooling emission in the XMM-Newton spectrum of the
  X-ray pulsar PSR B2334+61","14 pages, 1 figure, 1 table, accepted for publication in ApJ","Astrophys.J.639:377-381,2006","10.1086/497327",,"astro-ph",,"  We report on the first XMM-Newton observation of the Vela-like pulsar PSR
B2334+61. Spectral analysis reveals soft X-ray emission, with the bulk of the
photons emitted at energies below ~1.5 keV. We find that the spectrum has a
thermal origin and is well-fitted with either a blackbody or a magnetized, pure
H atmospheric model. In the latter case, for a neutron star with a radius of 13
km and a magnetic field of 10e13 G, the best-fit gives an hydrogen column
density nH = 0.33 x 10^22 cm^-2 and an effective temperature T_eff^infinity =
0.65 x 10^6 K, as measured at Earth. A comparison of the surface temperature of
PSR B2334+61 obtained from this fit with cooling curves favor a medium mass
neutron star with M ~ 1.45 solar masses or M ~ 1.6 solar masses, depending on
two different models of proton superfluidity in the interior. We do not detect
any pulsed emission from the source, and determine an upper limit of 5% for the
modulation amplitude of the emission on the pulsar's radio frequency.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 11:04:53 GMT""},{""version"":""v2"",""created"":""Fri, 26 Aug 2005 21:46:14 GMT""},{""version"":""v3"",""created"":""Tue, 1 Nov 2005 11:42:19 GMT""}]","2009-11-13"
"astro-ph/0508440","Robert Laing","J. R. Canvin (1 and 2), R. A. Laing (3), A. H. Bridle (4), W. D.
  Cotton (4) ((1) University of Sydney, (2) University of Oxford, (3) ESO, (4)
  NRAO)","A relativistic model of the radio jets in NGC 315","20 pages, 17 figures, MNRAS (in press)","Mon.Not.Roy.Astron.Soc.363:1223-1240,2005","10.1111/j.1365-2966.2005.09537.x",,"astro-ph",,"  We apply our intrinsically symmetrical, decelerating relativistic jet model
to deep VLA imaging of the inner 140 arcsec of the giant low-luminosity radio
galaxy NGC 315. An optimized model accurately fits the data in both total
intensity and linear polarization. We infer that the velocity, emissivity and
field structure in NGC 315 are very similar to those of the other
low-luminosity sources we have modelled, but that all of the physical scales
are larger by a factor of about 5. We derive an inclination to the line of
sight of 38 degrees for the jets. Where they first brighten, their on-axis
velocity is approximately v/c = 0.9. They decelerate to v/c = 0.4 between 8 and
18 kpc from the nucleus and the velocity thereafter remains constant. The speed
at the edge of the jet is roughly 0.6 of the on-axis value where it is best
constrained, but the transverse velocity profile may deviate systematically
from the Gaussian form we assume. The proper emissivity profile is split into
three power-law regions separated by shorter transition zones. In the first of
these, at 3 kpc (the flaring point) the jets expand rapidly at constant
emissivity, leading to a large increase in the observed brightness on the
approaching side. At 10 kpc, the emissivity drops abruptly by a factor of 2.
Where the jets are well resolved their rest-frame emission is
centre-brightened. The magnetic field is modelled as random on small scales but
anisotropic and we rule out a globally ordered helical configuration. To a
first approximation, the field evolves from a mixture of longitudinal and
toroidal components to predominantly toroidal, but it also shows variations in
structure along and across the jets, with a significant radial component in
places. Simple adiabatic models fail to fit the emissivity variations.
","[{""version"":""v1"",""created"":""Sun, 21 Aug 2005 15:32:55 GMT""}]","2009-11-13"
"cond-mat/0508493","Parthasarathi Barat","A. Ray, P. Barat, P. Mukherjee, A. Sarkar and S.K. Bandyopadhyay","Effect of transient change in strain rate on plastic flow behavior of
  low carbon steel",,,,,"cond-mat.mtrl-sci",,"  Plastic flow behavior of low carbon steel has been studied at room
temperature during tensile deformation by varying the initial strain rate of
3.3x10e-4 1/sec to the final strain rate ranging from 1.33x10e-3 1/sec to
2.0x10e-3 1/sec at a fixed engineering strain of 12%. Haasen plot revealed that
the mobile dislocation density remained almost invariant at the juncture where
there was a sudden increase in stress with the change in strain rate and the
plastic flow was solely dependent on the velocity of mobile dislocations. In
that critical regime, the variation of stress with time was fitted with a
Boltzman type Sigmoid function. The increase in stress was found to increase
with final strain rate and the time elapsed to attain these stress values
showed a decreasing trend. Both of these parameters saturated asymptotically at
higher final strain rate.
","[{""version"":""v1"",""created"":""Sat, 20 Aug 2005 17:08:02 GMT""}]","2007-05-23"
"cond-mat/0508494","Parthasarathi Barat","A.Sarkar, K. Dasgupta, P. Barat, P. Mukherjee, D. Sathiyamoorthy","Studies on Neon irradiated amorphous carbon using X-ray Diffraction
  technique",,,,,"cond-mat.mtrl-sci cond-mat.dis-nn",,"  Two sets of amorphous carbon materials prepared at different routes are
irradiated with swift (145 MeV) heavy ion (Ne6+). The structural parameters
like the size of ordered grains along c and a axis i.e. Lc & La, the average
spacing of the crystallographic planes (002) i.e. d002 and the fraction of the
amorphous phase of the unirradiated and the irradiated samples are estimated by
X-ray diffraction technique. The fraction of the amorphous phase is generally
found to increase with the irradiation dose for both sets of the samples. The
estimated and values are found to be almost unaffected by irradiation. The
estimated values of corroborate with the increase of disorder in both sets of
the samples with the increasing dose of irradiation. Keywords: X-ray
Diffraction, Amorphous Carbon, Irradiation
","[{""version"":""v1"",""created"":""Sat, 20 Aug 2005 17:16:11 GMT""}]","2007-05-23"
"cond-mat/0508495","Mikael Rechtsman","Mikael Rechtsman, Frank Stillinger, Salvatore Torquato","Optimized Interactions for Targeted Self-Assembly: Application to
  Honeycomb Lattice","4 pages, 4 figures",,"10.1103/PhysRevLett.95.228301",,"cond-mat.soft cond-mat.mtrl-sci",,"  We devise an inverse statistical-mechanical methodology to find optimized
interaction potentials that lead spontaneously to a target many-particle
configuration. Target structures can possess varying degrees of disorder, thus
extending the traditional idea of self-assembly to incorporate both amorphous
and crystalline structures as well as quasicrystals. For illustration purposes,
our computational technique is applied to yield an optimized isotropic
(non-directional) pair potential that spontaneously yields the
three-coordinated honeycomb lattice as the ground state structure in two
dimensions. This target choice is motivated by its three-dimensional analog,
the diamond lattice, which is known to possess desirable photonic bandgap
properties.
","[{""version"":""v1"",""created"":""Sat, 20 Aug 2005 22:09:48 GMT""}]","2009-11-11"
